t,validity_score,validity_status,normalized_residual,subgroup_gap,drift_score,adaptation_instability,reliability_interaction,shift_alert_flag
1474,0.8250443943462915,nominal,0.02004360498335153,0.0,0.0997235220393523,0.05,0.95,False
1475,0.8242822619449304,nominal,0.022082440582979115,0.0,0.10098563954662397,0.05,0.95,False
1476,0.8541927441831382,nominal,0.43314748987309526,0.0,0.15010191674294,0.05,0.0,False
1477,0.8740748589315925,nominal,0.35429117621205103,0.0,0.1492617350769733,0.05,0.0,False
1478,0.8771352097697893,nominal,0.34277796775231595,0.0,0.14835149146065865,0.05,0.0,False
1479,0.9014359649457966,nominal,0.24632655757789493,0.0,0.14741197829864836,0.05,0.0,False
1480,0.9136614600540334,nominal,0.19814196506462284,0.0,0.14651524339905456,0.05,0.0,False
1481,0.7133689861843633,watch,1.0,0.0,0.1456550690781838,0.05,0.0,False
1482,0.7135476490468041,watch,1.0,0.0,0.14476175476597938,0.05,0.0,False
1483,0.7137424462852446,watch,1.0,0.0,0.14378776857377662,0.05,0.0,False
1484,0.7139223644380824,watch,1.0,0.0,0.1428881778095877,0.05,0.0,False
1485,0.8162956736364829,nominal,0.5916280680252692,0.0,0.14148654678599895,0.05,0.0,False
1486,0.743172436085949,watch,0.8850536661634529,0.0,0.14032073686593918,0.05,0.0,False
1487,0.7147001975543174,watch,1.0,0.0,0.13899901222841307,0.05,0.0,False
1488,0.7374945982720431,watch,0.9096865590857051,0.0,0.1379188097826529,0.05,0.0,False
1489,0.7343823077651479,watch,0.9229521729175149,0.0,0.13689824502736667,0.05,0.0,False
1490,0.7963914864313282,nominal,0.6756522066057877,0.0,0.1359773095861244,0.05,0.0,False
1491,0.893136940067584,nominal,0.2889378349097698,0.0,0.13564300602486765,0.05,0.0,False
1492,0.873161105337677,nominal,0.3690479719726706,0.0,0.13538450834577687,0.05,0.0,False
1493,0.7154121316139292,watch,1.0,0.0,0.13543934193035387,0.05,0.0,False
1494,0.7153891339683377,watch,1.0,0.0,0.13555433015831156,0.05,0.0,False
1495,0.7153537054260555,watch,1.0,0.0,0.1357314728697224,0.05,0.0,False
1496,0.7152013850519061,watch,1.0,0.0,0.13649307474046943,0.05,0.0,False
1497,0.718146085823537,watch,1.0,0.0,0.1367695708823151,0.03,0.0,False
1498,0.7150067328348223,watch,1.0,0.0,0.13746633582588844,0.05,0.0,False
1499,0.7148763252640422,watch,1.0,0.0,0.13811837367978919,0.05,0.0,False
1500,0.7147137026167412,watch,1.0,0.0,0.13893148691629417,0.05,0.0,False
1501,0.7312929847417461,watch,0.9329599179425785,0.0,0.13983517886304625,0.05,0.0,False
1502,0.7143878132645683,watch,1.0,0.0,0.14056093367715825,0.05,0.0,False
1503,0.7301031205761571,watch,0.9361989474217459,0.0,0.14173571284203187,0.05,0.0,False
1504,0.7391776221888129,watch,0.8988879240107587,0.0,0.14300198404248723,0.05,0.0,False
1505,0.770025827665487,nominal,0.7743578529854785,0.0,0.14442354544071725,0.05,0.0,False
1506,0.7530630123533111,nominal,0.8410148921687725,0.0,0.1459163230224788,0.05,0.0,False
1507,0.7129949885864749,watch,1.0,0.0,0.14752505706762534,0.05,0.0,False
1508,0.7125973876153971,watch,1.0,0.0,0.1495130619230143,0.05,0.0,False
1509,0.7121780069773449,watch,1.0,0.0,0.15160996511327568,0.05,0.0,False
1510,0.7117536033362201,watch,1.0,0.0,0.15373198331889942,0.05,0.0,False
1511,0.7112999468896678,watch,1.0,0.0,0.15600026555166085,0.05,0.0,False
1512,0.7108360636283699,watch,1.0,0.0,0.15831968185815043,0.05,0.0,False
1513,0.7397763854928295,watch,0.8824533775134549,0.0,0.16055135064403367,0.05,0.0,False
1514,0.7987880675468071,nominal,0.5471487062478105,0.0,0.2761010521834741,0.05,0.011363636363636354,False
1515,0.789870132802257,nominal,0.4835827207665413,0.0,0.39162548048508344,0.05,0.022727272727272707,False
1516,0.7744975898291384,nominal,0.5434775767414997,0.0,0.39361962538197853,0.05,0.022727272727272707,False
1517,0.9529081093293802,nominal,0.08048296968867223,0.0,0.09735574124225867,0.05,0.0,False
1518,0.8333448404576114,nominal,0.061777081635077204,0.0,0.09712587423952516,0.05,0.8285714285714286,False
1519,0.8170266717280958,nominal,0.10979291272051023,0.0,0.09708615816314331,0.05,0.8573857897276527,False
1520,0.8569717045006713,nominal,0.04419575431817599,0.0,0.09739678459892358,0.05,0.7,False
1521,0.8423016587132492,nominal,0.06695168706629918,0.0,0.09773545987899175,0.05,0.7594221836291835,False
1522,0.8142454285543368,nominal,0.1332151124699436,0.0,0.1508628282748834,0.05,0.7651881844880035,False
1523,0.8194651729766745,nominal,0.07464746681549084,0.0,0.15136145600073528,0.05,0.8273377941287048,False
1524,0.812897747793724,nominal,0.026881503065765294,0.0,0.15190938219917333,0.05,0.95,False
1525,0.8266150823761655,nominal,0.040676319891262754,0.0,0.15238397790519115,0.05,0.8349269471332035,False
1526,0.8201695752595921,nominal,0.05374618784168979,0.0,0.15282495332177273,0.05,0.855525914104206,False
1527,0.8593748059863746,nominal,0.09538647951436802,0.0,0.15327116521455006,0.05,0.5241622739474887,False
1528,0.802591626470263,nominal,0.07065720947924681,0.0,0.15387695973934698,0.05,0.9431245280803724,False
1529,0.8308898866908998,nominal,0.04902998699906475,0.0,0.15448951018649562,0.05,0.7896980968135663,False
1530,0.8244765724307843,nominal,0.014525546875937585,0.0,0.15497833502168093,0.05,0.8893091589726334,False
1531,0.8233594794312731,nominal,0.03356782626392634,0.0,0.15555524619323072,0.05,0.8642500984273278,False
1532,0.8212596860927355,nominal,0.022656756879859925,0.0,0.15614787932832447,0.05,0.8956436588108979,False
1533,0.9081042361352125,nominal,0.01230915429009777,0.0,0.10659237646131496,0.05,0.4,False
1534,0.8329906612329334,nominal,0.12148946921146557,0.0,0.1076295542119775,0.05,0.7174070708120314,False
1535,0.8425439278268418,nominal,0.05744762627687728,0.0,0.10869970162834675,0.05,0.7590281685217964,False
1536,0.8304874537402415,nominal,0.04751953424655808,0.0,0.10970789405705572,0.05,0.8546072259113857,False
1537,0.8560923833862647,nominal,0.036967497098243166,0.0,0.11082871169587259,0.05,0.7,False
1538,0.8531708697345526,nominal,0.015537084058030136,0.0,0.11195521243698009,0.05,0.7536921117569589,False
1539,0.8333207943665948,nominal,0.001179249214577877,0.0,0.1129572666180797,0.05,0.908619600040965,False
1540,0.785193675019298,nominal,0.09122790928761171,0.0,0.2346205561357598,0.05,0.9171682428776471,False
1541,0.8173508747275923,nominal,0.0026051359010889705,0.0,0.23556731591045454,0.05,0.84922918743363,False
1542,0.800522302620076,nominal,0.026556508459089676,0.0,0.23629902350426843,0.05,0.9205251037619855,False
1543,0.7779859704008028,nominal,0.09843509893536048,0.0,0.2370262743267856,0.05,0.95,False
1544,0.8119822827754629,nominal,0.05919346169906787,0.0,0.23755717072303775,0.05,0.7880527843677503,False
1545,0.8123690560555589,nominal,0.0018070102391697339,0.0,0.2380905434584175,0.05,0.8804072179531005,False
1546,0.7226069404980602,watch,0.39860583872793226,0.0,0.238357971865051,0.05,0.8171333696463102,False
1547,0.7491646637023555,watch,0.23560709220171694,0.0,0.23855353851515218,0.05,0.9114857036278988,False
1548,0.7119165276836883,watch,0.36149179045933505,0.0,0.2385526235073897,0.05,0.95,False
1549,0.7566138798138694,nominal,0.23168610828727507,0.0,0.23848312923124712,0.05,0.8684531151204165,False
1550,0.7557251287235139,nominal,0.30134682773745103,0.0,0.23852399633130383,0.05,0.7582224338390832,False
1551,0.7769607383431832,nominal,0.2216289510996175,0.0,0.123302469865242,0.05,0.9031435327257602,False
1552,0.7418032998283223,watch,0.3682683364212177,0.0,0.12404514869111005,0.05,0.8921372421876749,False
1553,0.7723988197833158,nominal,0.2761674592751514,0.0,0.12478468415462246,0.05,0.8406825237798117,False
1554,0.7598844798032205,nominal,0.2600660098068987,0.0,0.12549508872527362,0.05,0.95,False
1555,0.7428906204033083,watch,0.3274256168325713,0.0,0.12626487694274374,0.05,0.95,False
1556,0.7921561303424938,nominal,0.18731844021349506,0.0,0.12705080834177976,0.05,0.8540273195718433,False
1557,0.7861820227066244,nominal,0.2278380818561004,0.0,0.1279427172857691,0.05,0.8251327558146442,False
1558,0.720042812162096,watch,1.0,0.0,0.11228593918952001,0.05,0.0,False
1559,0.6601344152035099,watch,1.0,0.0,0.11177534545435804,0.05,0.4000701047041231,False
