command_id,cert_hash,has_safe_action,has_proposed_action,step,scenario
8627f5fc-1b1c-4e6b-926f-f6ef092aad95,96293bc9db777d41cd3a25506401f2504014f6061a8c6cdd0100eca3940ef531,True,True,4,dropout
5d23479c-8194-4a44-9545-7b148271ea30,416ba3d582a3537e4a22ca251328e3350d33afcb21a283247d0af3c190a81397,True,True,5,dropout
21a7dae0-c78f-41ea-ba6f-cb684c4402c2,c2bba3872c3d637b76a58dba63c2dfb05d6b1f7e8f06f21dcf9ffb895110546f,True,True,6,dropout
eee3e208-f1e0-4cd0-9a2f-d89b46b47252,b94faa20e46138da1c1f2ed6a9f49a20e0243afbaefc2c1321e08fee2f98a9a4,True,True,7,dropout
4f035776-6837-4834-a8de-22ca4a9e0d55,233521a69db9538b161cff76686bd2e7096cc3a89f8c87f94872bd25309e2309,True,True,8,dropout
7656d39e-b0be-4b80-b30a-07ecbcf58040,1c4411615dbf34d5497d0631fe5ff1e25421dec87361b95a462fe7a8f41a9845,True,True,9,dropout
de435e6c-bde0-438c-a68d-c26d585f1dfc,ea93e4985ce50c9f7f86e1ddcd586abd1afba34a7bc4a1d23fd8667f3af22f63,True,True,10,dropout
ebca2c7f-af95-4b12-8979-9869b6b66bc7,b70b4a71d9705650e44f4a8ab382bc44746965c9a740074131d0aaac790265ac,True,True,11,dropout
81247d47-ee62-4d24-986e-c70f7eec321e,6cf7d995c532ff20b3ebc85aa1c0b54f903104febc7d372416aa652b9d82d81b,True,True,12,dropout
f4aed307-0a84-4e37-8845-02252fdcfb76,2c0eeb98a0d4ddc5200bded378058b43c1bc1416f1978914f57ea4271149b90d,True,True,13,dropout
e1c4bfc4-f778-4eba-8346-d3bee459da7c,d67f5f2b9fbb69737766b6dc339e22bc14917a5d0d6ee318c6d731308148e440,True,True,14,dropout
f6869d09-a076-4c97-a68b-6827c9baf325,55925c6719ce6d99bf81d960fa37cd9b5374a7ca36f9c9443622148d8c77f4c4,True,True,15,dropout
2bd10a28-8175-4cf1-b615-d4380da1bccb,4b7e0c214bf29095e1a88be607e49c12de491ac80877114da128eb705b266124,True,True,16,dropout
78d7c427-e989-45f8-b1bc-371605158895,a4f14a14e2ba370087ad9df51d9192d3736d13cd51c2019b1a4f5c35d3005825,True,True,17,dropout
71a21d44-95d2-43a6-8991-1b33e8dc4710,c37118ee39492c29b1003548e5af87ac416e588b5dc4ae8877101b53f5491c25,True,True,18,dropout
3cf807bb-0bbf-44ef-9e4b-a143316d8874,a076d39ee2c207e217a3940f22714e2726ceb00228ab27e2e751b0935c446911,True,True,19,dropout
97c61e96-ec67-448a-ac9f-719385fd7403,1ecd08e87346f6f2b368b93d2aa5ced8b3bfd1d6545ec0e12f909bced3c562ed,True,True,20,dropout
62fb3b1f-24a0-4ad0-8a32-ea812fc6fe1c,3f4b88f25897479a5807a0eab6e127ed27c71d07069761791a5561ff6dec90f2,True,True,21,dropout
e19eec83-acea-40ce-b9d1-81dace550703,2e20a6882d9fb64cf9a8bfde6cacc2cb445295e2b67fe41ac65e5a999b91c931,True,True,22,dropout
eb5998bf-cc65-49e9-836b-de47c46608e6,63be47342353c2c64350481dbaffd86311fec85089c2e1739e720b2c25b31155,True,True,23,dropout
03d7efdc-6b10-466c-8223-49bd3c6b2d2b,21fa6a8928c1aa5f8f4c534d640ed249ef1b21dad12811a579ab89cb71449fa6,True,True,24,dropout
64b9320b-2664-43b4-aca4-8d06ad1c4c53,54f41422d01b54c5984af435b4d724af07b96e5fe00baa727605cec2e9b09cf0,True,True,25,dropout
201bca3b-b949-4c19-9ce6-901a953dd6e9,36f43fd1416ff72d20384759b15a37b42749eed94cfccea72e78d661c2635362,True,True,26,dropout
f92b2ccc-dd43-49d0-a375-4b407374c7d9,1d9921b74d22ddacfb171b5a1363f7423c67a9f30b82cff257230b67db54f6cd,True,True,27,dropout
a05088cc-39f1-4c38-a16b-2781d6ef6ca7,4b1de07cd71b9918aaf5033b24843ce1b69e62ac813d6b93a2929589046d9e22,True,True,28,dropout
c07bd85a-c7fb-49fa-b7b2-698daf97eae1,8ff886c5fe2482409e5f44716c03a0a7df94f23fd94ae4df47ad32e604070c6b,True,True,29,dropout
cd7f4c9d-a9dc-4ee7-8ede-f17be921eb0d,260d22245f4557753729d356b04017bad6a9442bd3a4f370a04384d799ad6051,True,True,30,dropout
00335981-e5ca-4594-9913-da70bfa0bb80,01423224b55983637246e551c942aca2eee72f028ab544546401258ad3b0da12,True,True,31,dropout
b2e38d63-3a05-475b-a2ec-43bcc7cbf076,7b10d6496ad3dc08d339a28ab785e9eef41b1b8fc514f536e95ab4850cfdf95d,True,True,32,dropout
46edb1b4-3a3c-4745-a43b-7b900e093560,8c8dba9068e139fdbec5baf7001d206a8ac17b8f925dd695fe130d6c93949ce4,True,True,33,dropout
a700c3c8-be84-4382-bf39-f4db98ce968c,7f738192aed22e4aa431191a27a98b95d3f42265e77f9dfc3f913b993b8e31de,True,True,34,dropout
c378b45f-da0d-4014-9a8e-e1c3f95b8ed7,5e44d2b46d55bf6e335c11051125d42fd6f6d2ecf22f8029b5d5c4fab50a0e4c,True,True,35,dropout
de131470-ad7c-4563-888d-4e5f97afbad7,52d736a89b28c0e6df541d137add368a94daaa111b158f6f8a710e68b5536f75,True,True,36,dropout
39de8bad-50d9-4aef-97a0-3b08a7497682,5808f77b90099618af7308e8a6b75b767d81605a963ae7518b0cb992ea90bb79,True,True,37,dropout
4fb1258f-f09d-459c-aaef-861f40663725,307bbb619e1a3315c3c727a62b3810c5cc345bb873f5646f094a5bdd9a6c2220,True,True,38,dropout
d7441979-42e7-4020-9c1c-3bdd439bbe34,dfba371a261bed9e77cd36a77571b7e91bb729edda9e9262de5f1a551bc81f29,True,True,39,dropout
5fd668bb-16f4-41c2-ad40-9e947c7d8745,09d45a022a251871de2d20e6c895e3d0d13fdb984116a757f3f16954d6a3d7e0,True,True,40,dropout
fef2d5f0-6303-4f4e-9d2b-754933f432d6,f4a4f769df974ae2aa35f81beda4a54c7bdd3a3a1b9076112c12ec3d8c2a6854,True,True,41,dropout
fb6b9346-e713-45a7-9cbb-44ca69ce5c49,88a86a1d88a2abf87c5ea15effe663c51a7b5f11be5b49c243fef6368bd3e815,True,True,42,dropout
4202472f-4887-4e84-97a8-ecaf95b39875,0191f4310c104c5d668a0427668b9c35297b3313a3de729c5150942ac94a7622,True,True,43,dropout
d959da8a-61b3-4dfb-892d-0dfe59a71d2a,97842da653df1e3bd96d58c2e80348bcdd54de893e674d34db44cf7ed5b98511,True,True,44,dropout
3d342cc4-6ee8-466a-a1ce-c3ef58187cf4,b368550b398f79dad9c6b422fb7af14344900c9228d2fe20b60fbe0980c33477,True,True,45,dropout
6e3d0b78-3904-4e48-a79a-1946058da876,9088d1922e823dfb4d8a4a5fa6ba0e4a4b1150bc294ed53884f877f6a6114b25,True,True,46,dropout
cdadbfd7-7e4b-424f-987e-16adaa4e84bc,c037598631e081dfc72d279cdbfa6c428cf267f1c2404d32067714261454862e,True,True,47,dropout
