source_type,source_key,table,column,rows,na_count,na_ratio,allowed_max_ratio,allowed,status
parquet,data/processed/features.parquet,not_applicable,is_evening_peak,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,is_holiday,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,is_morning_peak,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,is_post_holiday,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,is_pre_holiday,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,is_weekend,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_delta_1h,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_delta_24h,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_lag_1,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_lag_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_lag_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_roll_mean_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_roll_mean_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_roll_std_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,load_mw_roll_std_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,month,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh_lag_1,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh_lag_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh_lag_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh_roll_mean_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh_roll_mean_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh_roll_std_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,price_eur_mwh_roll_std_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,season,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_delta_1h,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_delta_24h,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_lag_1,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_lag_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_lag_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_roll_mean_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_roll_mean_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_roll_std_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,solar_mw_roll_std_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,timestamp,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_delta_1h,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_delta_24h,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_lag_1,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_lag_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_lag_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_roll_mean_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_roll_mean_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_roll_std_168,17377,0,0.0,0.0,True,ok
parquet,data/processed/features.parquet,not_applicable,wind_mw_roll_std_24,17377,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh_lag_1,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh_lag_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh_lag_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh_roll_mean_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh_roll_mean_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh_roll_std_168,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,carbon_kg_per_mwh_roll_std_24,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,dayofweek,868,0,0.0,0.0,True,ok
parquet,data/processed/splits/calibration.parquet,not_applicable,hour,868,0,0.0,0.0,True,ok
