transfer_case,sweep_type,sweep_value,scenario,seed,controller,picp_90,mean_width,true_soc_violation_rate,true_soc_violation_severity_p95_mwh,cost_delta_pct
DE_to_US_no_retrain,delay,high,delay_jitter,11,dc3s_wrapped,1.000000,529.121943,0.000000,0.000000,-0.002201
DE_to_US_no_retrain,delay,high,delay_jitter,11,dc3s_ftit,1.000000,305.993637,0.000000,0.000000,0.199851
DE_to_US_no_retrain,delay,high,delay_jitter,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.023375
DE_to_US_no_retrain,delay,high,delay_jitter,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.002207
DE_to_US_no_retrain,delay,high,delay_jitter,11,scenario_mpc,1.000000,9427.404864,0.000000,0.000000,-0.002207
DE_to_US_no_retrain,delay,high,delay_jitter,22,deterministic_lp,1.000000,502.889113,0.041667,285.887667,0.000000
DE_to_US_no_retrain,delay,high,delay_jitter,22,robust_fixed_interval,1.000000,502.889113,0.218750,0.060862,-0.013286
DE_to_US_no_retrain,delay,high,delay_jitter,22,cvar_interval,1.000000,502.889113,0.218750,0.060862,-0.013286
DE_to_US_no_retrain,delay,high,delay_jitter,22,dc3s_wrapped,1.000000,528.680064,0.000000,0.000000,0.101501
DE_to_US_no_retrain,delay,high,delay_jitter,22,dc3s_ftit,1.000000,306.041430,0.000000,0.000000,0.196097
DE_to_US_no_retrain,delay,high,delay_jitter,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.025767
DE_to_US_no_retrain,delay,high,delay_jitter,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.013284
DE_to_US_no_retrain,delay,high,delay_jitter,22,scenario_mpc,1.000000,9434.062240,0.000000,0.000000,-0.013284
DE_to_US_no_retrain,delay,high,delay_jitter,33,deterministic_lp,1.000000,502.889113,0.062500,288.312115,0.000000
DE_to_US_no_retrain,delay,high,delay_jitter,33,robust_fixed_interval,1.000000,502.889113,0.260417,0.381405,-0.019393
DE_to_US_no_retrain,delay,high,delay_jitter,33,cvar_interval,1.000000,502.889113,0.260417,0.381405,-0.019393
DE_to_US_no_retrain,delay,high,delay_jitter,33,dc3s_wrapped,1.000000,528.810904,0.000000,0.000000,-0.019385
DE_to_US_no_retrain,delay,high,delay_jitter,33,dc3s_ftit,1.000000,305.976640,0.000000,0.000000,0.071338
DE_to_US_no_retrain,delay,high,delay_jitter,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.016978
DE_to_US_no_retrain,delay,high,delay_jitter,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.019385
DE_to_US_no_retrain,delay,high,delay_jitter,33,scenario_mpc,1.000000,9429.776812,0.000000,0.000000,-0.019385
US_to_DE_no_retrain,nominal,0.0,nominal,11,deterministic_lp,1.000000,502.889113,0.083333,316.676455,0.000000
US_to_DE_no_retrain,nominal,0.0,nominal,11,robust_fixed_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,nominal,0.0,nominal,11,cvar_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,nominal,0.0,nominal,11,dc3s_wrapped,1.000000,525.781251,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,nominal,0.0,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,nominal,0.0,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.014291
US_to_DE_no_retrain,nominal,0.0,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,nominal,0.0,nominal,11,scenario_mpc,1.000000,6728.854393,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,nominal,0.0,nominal,22,deterministic_lp,1.000000,502.889113,0.052083,270.329940,0.000000
US_to_DE_no_retrain,nominal,0.0,nominal,22,robust_fixed_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,nominal,0.0,nominal,22,cvar_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,nominal,0.0,nominal,22,dc3s_wrapped,1.000000,525.077156,0.000000,0.000000,0.042203
US_to_DE_no_retrain,nominal,0.0,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.042203
US_to_DE_no_retrain,nominal,0.0,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.057686
US_to_DE_no_retrain,nominal,0.0,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.005215
US_to_DE_no_retrain,nominal,0.0,nominal,22,scenario_mpc,1.000000,6733.706378,0.000000,0.000000,-0.005215
US_to_DE_no_retrain,nominal,0.0,nominal,33,deterministic_lp,1.000000,502.889113,0.072917,213.991203,0.000000
US_to_DE_no_retrain,nominal,0.0,nominal,33,robust_fixed_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,nominal,0.0,nominal,33,cvar_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,nominal,0.0,nominal,33,dc3s_wrapped,1.000000,525.784048,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,nominal,0.0,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,nominal,0.0,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028553
US_to_DE_no_retrain,nominal,0.0,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,nominal,0.0,nominal,33,scenario_mpc,1.000000,6730.583101,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,dropout,0.0,dropout,11,deterministic_lp,1.000000,502.889113,0.083333,316.676455,0.000000
US_to_DE_no_retrain,dropout,0.0,dropout,11,robust_fixed_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,dropout,0.0,dropout,11,cvar_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,dropout,0.0,dropout,11,dc3s_wrapped,1.000000,525.781251,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,dropout,0.0,dropout,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,dropout,0.0,dropout,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.014291
US_to_DE_no_retrain,dropout,0.0,dropout,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,dropout,0.0,dropout,11,scenario_mpc,1.000000,6728.854393,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,dropout,0.0,dropout,22,deterministic_lp,1.000000,502.889113,0.052083,270.329940,0.000000
US_to_DE_no_retrain,dropout,0.0,dropout,22,robust_fixed_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,dropout,0.0,dropout,22,cvar_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,dropout,0.0,dropout,22,dc3s_wrapped,1.000000,525.077156,0.000000,0.000000,0.042203
US_to_DE_no_retrain,dropout,0.0,dropout,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.042203
US_to_DE_no_retrain,dropout,0.0,dropout,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.057686
US_to_DE_no_retrain,dropout,0.0,dropout,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.005215
US_to_DE_no_retrain,dropout,0.0,dropout,22,scenario_mpc,1.000000,6733.706378,0.000000,0.000000,-0.005215
US_to_DE_no_retrain,dropout,0.0,dropout,33,deterministic_lp,1.000000,502.889113,0.072917,213.991203,0.000000
US_to_DE_no_retrain,dropout,0.0,dropout,33,robust_fixed_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,dropout,0.0,dropout,33,cvar_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,dropout,0.0,dropout,33,dc3s_wrapped,1.000000,525.784048,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,dropout,0.0,dropout,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,dropout,0.0,dropout,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028553
US_to_DE_no_retrain,dropout,0.0,dropout,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,dropout,0.0,dropout,33,scenario_mpc,1.000000,6730.583101,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,dropout,0.1,dropout,11,deterministic_lp,0.947917,502.889113,0.156250,5198.952088,0.000000
US_to_DE_no_retrain,dropout,0.1,dropout,11,robust_fixed_interval,0.947917,502.889113,0.104167,0.431397,0.161094
US_to_DE_no_retrain,dropout,0.1,dropout,11,cvar_interval,0.947917,502.889113,0.104167,0.431397,0.161094
US_to_DE_no_retrain,dropout,0.1,dropout,11,dc3s_wrapped,0.947917,525.600352,0.000000,0.000000,0.161105
US_to_DE_no_retrain,dropout,0.1,dropout,11,dc3s_ftit,0.947917,885.944996,0.000000,0.000000,0.181935
US_to_DE_no_retrain,dropout,0.1,dropout,11,aci_conformal,0.906250,99.987708,0.000000,0.000000,0.199172
US_to_DE_no_retrain,dropout,0.1,dropout,11,scenario_robust,0.968750,1429.636243,0.000000,0.000000,0.161105
US_to_DE_no_retrain,dropout,0.1,dropout,11,scenario_mpc,1.000000,6736.383943,0.000000,0.000000,0.161105
US_to_DE_no_retrain,dropout,0.1,dropout,22,deterministic_lp,0.916667,502.889113,0.052083,270.495743,0.000000
US_to_DE_no_retrain,dropout,0.1,dropout,22,robust_fixed_interval,0.916667,502.889113,0.000000,0.000000,-0.005204
US_to_DE_no_retrain,dropout,0.1,dropout,22,cvar_interval,0.916667,502.889113,0.000000,0.000000,-0.005204
US_to_DE_no_retrain,dropout,0.1,dropout,22,dc3s_wrapped,0.916667,524.535520,0.000000,0.000000,-0.005204
US_to_DE_no_retrain,dropout,0.1,dropout,22,dc3s_ftit,0.927083,1114.429353,0.000000,0.000000,0.064988
US_to_DE_no_retrain,dropout,0.1,dropout,22,aci_conformal,0.906250,99.983958,0.000000,0.000000,0.057694
US_to_DE_no_retrain,dropout,0.1,dropout,22,scenario_robust,0.947917,1568.975285,0.000000,0.000000,-0.005207
US_to_DE_no_retrain,dropout,0.1,dropout,22,scenario_mpc,1.000000,6728.116343,0.000000,0.000000,-0.005207
US_to_DE_no_retrain,dropout,0.1,dropout,33,deterministic_lp,0.927083,502.889113,0.072917,213.828974,0.000000
US_to_DE_no_retrain,dropout,0.1,dropout,33,robust_fixed_interval,0.927083,502.889113,0.104167,0.242696,-0.006541
US_to_DE_no_retrain,dropout,0.1,dropout,33,cvar_interval,0.927083,502.889113,0.104167,0.242696,-0.006541
US_to_DE_no_retrain,dropout,0.1,dropout,33,dc3s_wrapped,0.927083,525.527243,0.000000,0.000000,-0.005214
US_to_DE_no_retrain,dropout,0.1,dropout,33,dc3s_ftit,0.947917,1109.789332,0.000000,0.000000,0.090417
US_to_DE_no_retrain,dropout,0.1,dropout,33,aci_conformal,0.906250,99.999375,0.000000,0.000000,0.028541
US_to_DE_no_retrain,dropout,0.1,dropout,33,scenario_robust,0.947917,1591.449149,0.000000,0.000000,-0.006533
US_to_DE_no_retrain,dropout,0.1,dropout,33,scenario_mpc,1.000000,6736.187688,0.000000,0.000000,-0.006533
US_to_DE_no_retrain,dropout,0.2,dropout,11,deterministic_lp,0.822917,502.889113,0.072917,318.301605,0.000000
US_to_DE_no_retrain,dropout,0.2,dropout,11,robust_fixed_interval,0.822917,502.889113,0.343750,0.272948,-0.023763
US_to_DE_no_retrain,dropout,0.2,dropout,11,cvar_interval,0.822917,502.889113,0.343750,0.272948,-0.023763
US_to_DE_no_retrain,dropout,0.2,dropout,11,dc3s_wrapped,0.822917,526.603611,0.000000,0.000000,-0.021218
US_to_DE_no_retrain,dropout,0.2,dropout,11,dc3s_ftit,0.854167,1829.315969,0.000000,0.000000,0.129311
US_to_DE_no_retrain,dropout,0.2,dropout,11,aci_conformal,0.895833,2449.131391,0.000000,0.000000,0.014301
US_to_DE_no_retrain,dropout,0.2,dropout,11,scenario_robust,0.927083,3072.853040,0.000000,0.000000,-0.023754
US_to_DE_no_retrain,dropout,0.2,dropout,11,scenario_mpc,0.979167,6731.878547,0.000000,0.000000,-0.023754
US_to_DE_no_retrain,dropout,0.2,dropout,22,deterministic_lp,0.843750,502.889113,0.083333,230.318560,0.000000
US_to_DE_no_retrain,dropout,0.2,dropout,22,robust_fixed_interval,0.843750,502.889113,0.343750,0.391739,-0.010311
US_to_DE_no_retrain,dropout,0.2,dropout,22,cvar_interval,0.843750,502.889113,0.343750,0.391739,-0.010311
US_to_DE_no_retrain,dropout,0.2,dropout,22,dc3s_wrapped,0.843750,523.805796,0.000000,0.000000,0.037116
US_to_DE_no_retrain,dropout,0.2,dropout,22,dc3s_ftit,0.885417,1204.890106,0.000000,0.000000,0.144614
US_to_DE_no_retrain,dropout,0.2,dropout,22,aci_conformal,0.895833,1322.480561,0.000000,0.000000,0.052600
US_to_DE_no_retrain,dropout,0.2,dropout,22,scenario_robust,0.927083,1938.620393,0.000000,0.000000,-0.010298
US_to_DE_no_retrain,dropout,0.2,dropout,22,scenario_mpc,1.000000,6729.026717,0.000000,0.000000,-0.010298
US_to_DE_no_retrain,dropout,0.2,dropout,33,deterministic_lp,0.843750,502.889113,0.083333,199.954505,0.000000
US_to_DE_no_retrain,dropout,0.2,dropout,33,robust_fixed_interval,0.843750,502.889113,0.104167,0.448359,-0.007044
US_to_DE_no_retrain,dropout,0.2,dropout,33,cvar_interval,0.843750,502.889113,0.104167,0.448359,-0.007044
US_to_DE_no_retrain,dropout,0.2,dropout,33,dc3s_wrapped,0.843750,524.959729,0.000000,0.000000,-0.005710
US_to_DE_no_retrain,dropout,0.2,dropout,33,dc3s_ftit,0.885417,1260.182686,0.000000,0.000000,0.150083
US_to_DE_no_retrain,dropout,0.2,dropout,33,aci_conformal,0.895833,1292.008236,0.000000,0.000000,0.028046
US_to_DE_no_retrain,dropout,0.2,dropout,33,scenario_robust,0.968750,2401.318595,0.000000,0.000000,-0.007028
US_to_DE_no_retrain,dropout,0.2,dropout,33,scenario_mpc,0.989583,6733.520509,0.000000,0.000000,-0.007028
US_to_DE_no_retrain,dropout,0.3,dropout,11,deterministic_lp,0.708333,502.889113,0.093750,325.776707,0.000000
US_to_DE_no_retrain,dropout,0.3,dropout,11,robust_fixed_interval,0.708333,502.889113,0.104167,0.423239,-0.023169
US_to_DE_no_retrain,dropout,0.3,dropout,11,cvar_interval,0.708333,502.889113,0.104167,0.423239,-0.023169
US_to_DE_no_retrain,dropout,0.3,dropout,11,dc3s_wrapped,0.708333,525.937012,0.000000,0.000000,-0.023154
US_to_DE_no_retrain,dropout,0.3,dropout,11,dc3s_ftit,0.791667,2540.704256,0.000000,0.000000,0.204866
US_to_DE_no_retrain,dropout,0.3,dropout,11,aci_conformal,0.895833,3485.603371,0.000000,0.000000,0.014840
US_to_DE_no_retrain,dropout,0.3,dropout,11,scenario_robust,0.916667,4642.122773,0.000000,0.000000,-0.023156
US_to_DE_no_retrain,dropout,0.3,dropout,11,scenario_mpc,0.947917,6740.626857,0.000000,0.000000,-0.023156
US_to_DE_no_retrain,dropout,0.3,dropout,22,deterministic_lp,0.708333,502.889113,0.062500,254.578691,0.000000
US_to_DE_no_retrain,dropout,0.3,dropout,22,robust_fixed_interval,0.708333,502.889113,0.104167,0.288089,-0.005212
US_to_DE_no_retrain,dropout,0.3,dropout,22,cvar_interval,0.708333,502.889113,0.104167,0.288089,-0.005212
US_to_DE_no_retrain,dropout,0.3,dropout,22,dc3s_wrapped,0.708333,523.842461,0.000000,0.000000,-0.005201
US_to_DE_no_retrain,dropout,0.3,dropout,22,dc3s_ftit,0.822917,1709.518728,0.000000,0.000000,0.187964
US_to_DE_no_retrain,dropout,0.3,dropout,22,aci_conformal,0.895833,2695.142458,0.000000,0.000000,0.057698
US_to_DE_no_retrain,dropout,0.3,dropout,22,scenario_robust,0.916667,2875.386062,0.000000,0.000000,-0.005202
US_to_DE_no_retrain,dropout,0.3,dropout,22,scenario_mpc,1.000000,6722.198715,0.000000,0.000000,-0.005202
US_to_DE_no_retrain,dropout,0.3,dropout,33,deterministic_lp,0.739583,502.889113,0.093750,186.018123,0.000000
US_to_DE_no_retrain,dropout,0.3,dropout,33,robust_fixed_interval,0.739583,502.889113,0.104167,4565.712110,-0.162320
US_to_DE_no_retrain,dropout,0.3,dropout,33,cvar_interval,0.739583,502.889113,0.104167,4565.712110,-0.162320
US_to_DE_no_retrain,dropout,0.3,dropout,33,dc3s_wrapped,0.739583,525.581453,0.000000,0.000000,0.032652
US_to_DE_no_retrain,dropout,0.3,dropout,33,dc3s_ftit,0.812500,2477.202925,0.000000,0.000000,0.150605
US_to_DE_no_retrain,dropout,0.3,dropout,33,aci_conformal,0.895833,3516.653149,0.000000,0.000000,0.034281
US_to_DE_no_retrain,dropout,0.3,dropout,33,scenario_robust,0.947917,4266.806221,0.000000,0.000000,-0.006508
US_to_DE_no_retrain,dropout,0.3,dropout,33,scenario_mpc,0.979167,6721.753123,0.000000,0.000000,-0.006508
US_to_DE_no_retrain,stale,0.0,nominal,11,deterministic_lp,1.000000,502.889113,0.083333,316.676455,0.000000
US_to_DE_no_retrain,stale,0.0,nominal,11,robust_fixed_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,stale,0.0,nominal,11,cvar_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,stale,0.0,nominal,11,dc3s_wrapped,1.000000,525.781251,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,stale,0.0,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,stale,0.0,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.014291
US_to_DE_no_retrain,stale,0.0,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,stale,0.0,nominal,11,scenario_mpc,1.000000,6728.854393,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,stale,0.0,nominal,22,deterministic_lp,1.000000,502.889113,0.052083,270.329940,0.000000
US_to_DE_no_retrain,stale,0.0,nominal,22,robust_fixed_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,stale,0.0,nominal,22,cvar_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,stale,0.0,nominal,22,dc3s_wrapped,1.000000,525.077156,0.000000,0.000000,0.042203
US_to_DE_no_retrain,stale,0.0,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.042203
US_to_DE_no_retrain,stale,0.0,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.057686
US_to_DE_no_retrain,stale,0.0,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.005215
US_to_DE_no_retrain,stale,0.0,nominal,22,scenario_mpc,1.000000,6733.706378,0.000000,0.000000,-0.005215
US_to_DE_no_retrain,stale,0.0,nominal,33,deterministic_lp,1.000000,502.889113,0.072917,213.991203,0.000000
US_to_DE_no_retrain,stale,0.0,nominal,33,robust_fixed_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,stale,0.0,nominal,33,cvar_interval,1.000000,502.889113,0.104167,0.111109,-0.006525
US_to_DE_no_retrain,stale,0.0,nominal,33,dc3s_wrapped,1.000000,525.784048,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,stale,0.0,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.005199
US_to_DE_no_retrain,stale,0.0,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028553
US_to_DE_no_retrain,stale,0.0,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,stale,0.0,nominal,33,scenario_mpc,1.000000,6730.583101,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,stale,0.1,nominal,11,deterministic_lp,1.000000,502.889113,0.072917,318.234722,0.000000
US_to_DE_no_retrain,stale,0.1,nominal,11,robust_fixed_interval,1.000000,502.889113,0.343750,0.200916,-0.023957
US_to_DE_no_retrain,stale,0.1,nominal,11,cvar_interval,1.000000,502.889113,0.343750,0.200916,-0.023957
US_to_DE_no_retrain,stale,0.1,nominal,11,dc3s_wrapped,1.000000,525.781251,0.000000,0.000000,-0.021415
US_to_DE_no_retrain,stale,0.1,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.021415
US_to_DE_no_retrain,stale,0.1,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.014046
US_to_DE_no_retrain,stale,0.1,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.023951
US_to_DE_no_retrain,stale,0.1,nominal,11,scenario_mpc,1.000000,6728.854393,0.000000,0.000000,-0.023951
US_to_DE_no_retrain,stale,0.1,nominal,22,deterministic_lp,1.000000,502.889113,0.072917,239.105775,0.000000
US_to_DE_no_retrain,stale,0.1,nominal,22,robust_fixed_interval,1.000000,502.889113,0.343750,0.144409,-0.005656
US_to_DE_no_retrain,stale,0.1,nominal,22,cvar_interval,1.000000,502.889113,0.343750,0.144409,-0.005656
US_to_DE_no_retrain,stale,0.1,nominal,22,dc3s_wrapped,1.000000,525.077156,0.000000,0.000000,0.005287
US_to_DE_no_retrain,stale,0.1,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.005287
US_to_DE_no_retrain,stale,0.1,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.057249
US_to_DE_no_retrain,stale,0.1,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.005651
US_to_DE_no_retrain,stale,0.1,nominal,22,scenario_mpc,1.000000,6733.706378,0.000000,0.000000,-0.005651
US_to_DE_no_retrain,stale,0.1,nominal,33,deterministic_lp,1.000000,502.889113,0.062500,227.801169,0.000000
US_to_DE_no_retrain,stale,0.1,nominal,33,robust_fixed_interval,1.000000,502.889113,0.093750,4565.207331,-0.162316
US_to_DE_no_retrain,stale,0.1,nominal,33,cvar_interval,1.000000,502.889113,0.093750,4565.207331,-0.162316
US_to_DE_no_retrain,stale,0.1,nominal,33,dc3s_wrapped,1.000000,525.784048,0.000000,0.000000,-0.006520
US_to_DE_no_retrain,stale,0.1,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.006520
US_to_DE_no_retrain,stale,0.1,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.028554
US_to_DE_no_retrain,stale,0.1,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,stale,0.1,nominal,33,scenario_mpc,1.000000,6730.583101,0.000000,0.000000,-0.006521
US_to_DE_no_retrain,stale,0.2,nominal,11,deterministic_lp,1.000000,502.889113,0.083333,316.706364,0.000000
US_to_DE_no_retrain,stale,0.2,nominal,11,robust_fixed_interval,1.000000,502.889113,0.093750,0.272948,-0.029015
US_to_DE_no_retrain,stale,0.2,nominal,11,cvar_interval,1.000000,502.889113,0.093750,0.272948,-0.029015
US_to_DE_no_retrain,stale,0.2,nominal,11,dc3s_wrapped,1.000000,525.781251,0.000000,0.000000,-0.029004
US_to_DE_no_retrain,stale,0.2,nominal,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.029004
US_to_DE_no_retrain,stale,0.2,nominal,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.008989
US_to_DE_no_retrain,stale,0.2,nominal,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.029005
US_to_DE_no_retrain,stale,0.2,nominal,11,scenario_mpc,1.000000,6728.854393,0.000000,0.000000,-0.029005
US_to_DE_no_retrain,stale,0.2,nominal,22,deterministic_lp,1.000000,502.889113,0.083333,332.525320,0.000000
US_to_DE_no_retrain,stale,0.2,nominal,22,robust_fixed_interval,1.000000,502.889113,0.093750,0.121113,-0.005536
US_to_DE_no_retrain,stale,0.2,nominal,22,cvar_interval,1.000000,502.889113,0.093750,0.121113,-0.005536
US_to_DE_no_retrain,stale,0.2,nominal,22,dc3s_wrapped,1.000000,525.077156,0.000000,0.000000,-0.005531
US_to_DE_no_retrain,stale,0.2,nominal,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.005531
US_to_DE_no_retrain,stale,0.2,nominal,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.057367
US_to_DE_no_retrain,stale,0.2,nominal,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.005533
US_to_DE_no_retrain,stale,0.2,nominal,22,scenario_mpc,1.000000,6733.706378,0.000000,0.000000,-0.005533
US_to_DE_no_retrain,stale,0.2,nominal,33,deterministic_lp,1.000000,502.889113,0.083333,298.180550,0.000000
US_to_DE_no_retrain,stale,0.2,nominal,33,robust_fixed_interval,1.000000,502.889113,0.093750,0.355149,-0.014697
US_to_DE_no_retrain,stale,0.2,nominal,33,cvar_interval,1.000000,502.889113,0.093750,0.355149,-0.014697
US_to_DE_no_retrain,stale,0.2,nominal,33,dc3s_wrapped,1.000000,525.784048,0.000000,0.000000,-0.014687
US_to_DE_no_retrain,stale,0.2,nominal,33,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.014687
US_to_DE_no_retrain,stale,0.2,nominal,33,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.020384
US_to_DE_no_retrain,stale,0.2,nominal,33,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.014687
US_to_DE_no_retrain,stale,0.2,nominal,33,scenario_mpc,1.000000,6730.583101,0.000000,0.000000,-0.014687
US_to_DE_no_retrain,delay,0,delay_jitter,11,deterministic_lp,1.000000,502.889113,0.083333,316.676455,0.000000
US_to_DE_no_retrain,delay,0,delay_jitter,11,robust_fixed_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,delay,0,delay_jitter,11,cvar_interval,1.000000,502.889113,0.104167,0.184952,-0.023711
US_to_DE_no_retrain,delay,0,delay_jitter,11,dc3s_wrapped,1.000000,525.781251,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,delay,0,delay_jitter,11,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,-0.023701
US_to_DE_no_retrain,delay,0,delay_jitter,11,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.014291
US_to_DE_no_retrain,delay,0,delay_jitter,11,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,delay,0,delay_jitter,11,scenario_mpc,1.000000,6728.854393,0.000000,0.000000,-0.023705
US_to_DE_no_retrain,delay,0,delay_jitter,22,deterministic_lp,1.000000,502.889113,0.052083,270.329940,0.000000
US_to_DE_no_retrain,delay,0,delay_jitter,22,robust_fixed_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,delay,0,delay_jitter,22,cvar_interval,1.000000,502.889113,0.343750,0.144409,-0.005220
US_to_DE_no_retrain,delay,0,delay_jitter,22,dc3s_wrapped,1.000000,525.077156,0.000000,0.000000,0.042203
US_to_DE_no_retrain,delay,0,delay_jitter,22,dc3s_ftit,1.000000,305.906932,0.000000,0.000000,0.042203
US_to_DE_no_retrain,delay,0,delay_jitter,22,aci_conformal,1.000000,99.905000,0.000000,0.000000,0.057686
US_to_DE_no_retrain,delay,0,delay_jitter,22,scenario_robust,1.000000,0.000000,0.000000,0.000000,-0.005215
US_to_DE_no_retrain,delay,0,delay_jitter,22,scenario_mpc,1.000000,6733.706378,0.000000,0.000000,-0.005215
