scenario,seed,controller,policy,expected_cost_usd,carbon_kg,cost_delta_pct,mean_reliability_w,mean_delta_mw,mean_interval_width_cert,solver_status_ok_rate,guarantee_checks_passed_rate,adaptive_width_mean,adaptive_width_p95,lambda_mw_used_mean,rac_sensitivity_mean,rac_sensitivity_p95,rac_q_multiplier_mean,rac_q_multiplier_p95,rac_inflation_mean,cvar_eta,cvar_cost,cqr_picp_group_low,cqr_width_group_low,cqr_picp_group_mid,cqr_width_group_mid,cqr_picp_group_high,cqr_width_group_high,mae,rmse,picp_90,picp_95,mean_interval_width,pinball_loss_q05,pinball_loss_q50,pinball_loss_q95,pinball_loss_mean,winkler_score_90,violation_rate,violation_severity,recovery_time,intervention_rate,true_soc_violation_rate,true_soc_violation_steps,true_soc_violation_severity_mean_mwh,true_soc_violation_severity_p95_mwh,true_soc_violation_severity_mean,true_soc_violation_severity_p95,true_soc_min_mwh,true_soc_max_mwh,recovery_time_mean,unsafe_command_rate,bms_trip_rate,grid_import_violation_rate,certificate_presence_rate,certificate_missing_fields
drift_combo,11,aci_conformal,aci_conformal,415802756.962179,2882112754.648061,-0.000113,1.000000,0.000000,16578.654772,1.000000,1.000000,16578.654772,16578.715929,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.898810,0.958333,16578.654772,999.786186,1742.058552,356.311505,1032.718748,27121.953821,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,11,cvar_interval,cvar_interval,415803218.723281,2882112129.296962,-0.000002,1.000000,0.000000,503.130805,0.988095,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,215036600.870251,215053325.428913,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.416667,0.416667,503.130805,995.219668,1742.058552,2367.374628,1701.550949,67251.885907,0.017857,1.011998,0.000000,0.000000,0.017857,3.000000,0.337333,0.337333,0.337333,0.337333,-0.337333,5000.000000,2.000000,0.017857,0.000000,0.000000,0.000000,672.000000
drift_combo,11,dc3s_ftit,dc3s_ftit,415832739.739327,2882310542.966582,0.007098,0.558621,7.596460,14027.826997,1.000000,1.000000,14027.826997,20589.465281,0.000000,0.051912,0.305118,1.000000,1.000000,37.447407,,,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.940476,0.958333,14027.826997,957.742519,1742.058552,285.097819,994.966297,24856.806762,0.000000,0.000000,0.000000,0.041667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,501.415681,5000.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
drift_combo,11,dc3s_wrapped,dc3s_wrapped,415803244.407569,2882112308.329809,0.000004,0.840044,0.000000,661.688951,1.000000,0.982143,661.688951,1260.690058,0.000000,0.051912,0.305118,1.162618,1.691582,1.093971,,,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.416667,0.416667,661.688951,988.565559,1742.058552,2327.130437,1685.918183,66313.919934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109060,5000.000000,0.000000,0.017857,0.017857,0.000000,1.000000,0.000000
drift_combo,11,deterministic_lp,deterministic_lp,415803227.884129,2882112162.914397,0.000000,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.416667,0.416667,503.130805,995.219668,1742.058552,2367.374628,1701.550949,67251.885907,0.017857,0.719978,0.000000,0.000000,0.017857,3.000000,0.239993,0.330604,0.239993,0.330604,-0.337333,5000.000000,2.000000,0.017857,0.000000,0.000000,0.000000,672.000000
drift_combo,11,robust_fixed_interval,robust_fixed_interval,415803218.723281,2882112129.296962,-0.000002,1.000000,0.000000,503.130805,0.988095,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.416667,0.416667,503.130805,995.219668,1742.058552,2367.374628,1701.550949,67251.885907,0.017857,1.011998,0.000000,0.000000,0.017857,3.000000,0.337333,0.337333,0.337333,0.337333,-0.337333,5000.000000,2.000000,0.017857,0.000000,0.000000,0.000000,672.000000
drift_combo,11,scenario_mpc,scenario_mpc,415802756.962179,2882112754.648061,-0.000113,1.000000,0.000000,8149.017880,1.000000,1.000000,8149.017880,9369.525745,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.630952,0.690476,8149.017880,915.237197,1742.058552,956.508678,1204.601475,37434.917494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,11,scenario_robust,scenario_robust,415802756.962179,2882112754.648061,-0.000113,1.000000,0.000000,23665.139103,1.000000,1.000000,23665.139103,32093.997630,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.446429,503.453060,0.160714,503.453060,3484.117103,6002.811550,0.952381,0.964286,23665.139103,1109.262892,2112.869927,524.710829,1248.947883,32679.474416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,22,aci_conformal,aci_conformal,415000120.266232,2884549468.406116,-0.000042,1.000000,0.000000,16756.126352,1.000000,1.000000,16756.126352,16756.191971,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.898810,0.952381,16756.126352,968.413094,1713.340159,345.440417,1009.064557,26277.070228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,22,cvar_interval,cvar_interval,415000126.876258,2884549474.963342,-0.000041,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,213116014.795887,213132680.539843,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.434524,0.434524,503.130805,966.316400,1713.340159,2342.028265,1673.894941,66166.893300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020875,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,22,dc3s_ftit,dc3s_ftit,415029435.464686,2884742659.133289,0.007022,0.512155,5.157442,13315.857296,1.000000,1.000000,13315.857296,21314.058886,0.000000,0.054125,0.331448,1.000000,1.000000,35.546798,,,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.898810,0.928571,13315.857296,892.942796,1713.340159,283.499053,963.260669,23528.836971,0.000000,0.000000,0.000000,0.029762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,491.338304,5000.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
drift_combo,22,dc3s_wrapped,dc3s_wrapped,415000126.876258,2884549474.963342,-0.000041,0.842066,0.000000,665.354433,1.000000,1.000000,665.354433,1385.365095,0.000000,0.054125,0.331448,1.164464,1.710969,1.093286,,,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.440476,0.440476,665.354433,951.302150,1713.340159,2315.424117,1660.022142,65334.525330,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020875,5000.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
drift_combo,22,deterministic_lp,deterministic_lp,415000295.073765,2884545907.196442,0.000000,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.434524,0.434524,503.130805,966.316400,1713.340159,2342.028265,1673.894941,66166.893300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020875,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,22,robust_fixed_interval,robust_fixed_interval,415000126.876258,2884549474.963342,-0.000041,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.434524,0.434524,503.130805,966.316400,1713.340159,2342.028265,1673.894941,66166.893300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.020875,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,22,scenario_mpc,scenario_mpc,415000120.266232,2884549468.406116,-0.000042,1.000000,0.000000,8149.684451,1.000000,1.000000,8149.684451,9395.128887,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.625000,0.684524,8149.684451,889.051169,1713.340159,920.149451,1174.180260,36184.012403,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,22,scenario_robust,scenario_robust,415000120.266232,2884549468.406116,-0.000042,1.000000,0.000000,22432.402668,1.000000,1.000000,22432.402668,28931.764182,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.589286,503.453060,0.142857,503.453060,3426.680318,5700.393263,0.946429,0.970238,22432.402668,968.714729,2052.602931,497.572908,1172.963523,29325.752743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,33,aci_conformal,aci_conformal,414348189.345160,2874921375.024380,-0.000006,1.000000,0.000000,16157.586578,1.000000,1.000000,16157.586578,16157.667244,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.898810,0.952381,16157.586578,1024.207052,1672.767543,353.753853,1016.909483,27559.218098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,33,cvar_interval,cvar_interval,414348181.149107,2874921291.429751,-0.000007,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,214300638.117083,214319507.090395,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.410714,0.410714,503.130805,1018.934209,1672.767543,2202.084521,1631.262091,64420.374609,0.011905,0.323557,0.000000,0.000000,0.011905,2.000000,0.161779,0.207081,0.161779,0.207081,-0.212114,5000.000000,1.500000,0.011905,0.000000,0.000000,0.000000,672.000000
drift_combo,33,dc3s_ftit,dc3s_ftit,414374628.757843,2875093978.712824,0.006375,0.519894,5.008900,13987.404039,1.000000,1.000000,13987.404039,20918.762948,0.000000,0.056379,0.349020,1.000000,1.000000,37.339498,,,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.952381,0.958333,13987.404039,919.218767,1672.767543,277.803683,956.596664,23940.448988,0.000000,0.000000,0.000000,0.035714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,443.000358,5000.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
drift_combo,33,dc3s_wrapped,dc3s_wrapped,414348198.790878,2874921436.952803,-0.000003,0.841124,0.000000,662.664086,1.000000,0.988095,662.664086,1262.957036,0.000000,0.056379,0.349020,1.166238,1.695854,1.093869,,,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.416667,0.416667,662.664086,1009.744580,1672.767543,2167.181816,1616.564647,63538.527935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158971,5000.000000,0.000000,0.011905,0.011905,0.000000,1.000000,0.000000
drift_combo,33,deterministic_lp,deterministic_lp,414348212.189960,2874919932.755793,0.000000,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.410714,0.410714,503.130805,1018.934209,1672.767543,2202.084521,1631.262091,64420.374609,0.011905,0.323557,0.000000,0.000000,0.011905,2.000000,0.161779,0.207081,0.161779,0.207081,-0.212114,5000.000000,1.500000,0.011905,0.000000,0.000000,0.000000,672.000000
drift_combo,33,robust_fixed_interval,robust_fixed_interval,414348181.149107,2874921291.429751,-0.000007,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.410714,0.410714,503.130805,1018.934209,1672.767543,2202.084521,1631.262091,64420.374609,0.011905,0.323557,0.000000,0.000000,0.011905,2.000000,0.161779,0.207081,0.161779,0.207081,-0.212114,5000.000000,1.500000,0.011905,0.000000,0.000000,0.000000,672.000000
drift_combo,33,scenario_mpc,scenario_mpc,414348189.345160,2874921375.024380,-0.000006,1.000000,0.000000,8175.366090,1.000000,1.000000,8175.366090,9379.385515,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.654762,0.708333,8175.366090,924.306318,1672.767543,806.376840,1134.483567,34613.663155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,33,scenario_robust,scenario_robust,414348189.345160,2874921375.024380,-0.000006,1.000000,0.000000,22809.280473,1.000000,1.000000,22809.280473,29207.934600,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.571429,503.453060,0.500000,503.453060,0.160714,503.453060,3345.535086,5847.167691,0.940476,0.952381,22809.280473,1114.060269,2079.275400,531.030677,1241.455449,32901.818920,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,44,aci_conformal,aci_conformal,417103736.113785,2886780475.567821,-0.000070,1.000000,0.000000,16183.670175,1.000000,1.000000,16183.670175,16183.752770,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.898810,0.964286,16183.670175,674.831332,1471.553165,345.576793,830.653763,20408.162483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,44,cvar_interval,cvar_interval,417103751.120035,2886780569.915646,-0.000066,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,213888176.917009,213903134.419266,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.416667,0.416667,503.130805,619.638917,1471.553165,2201.027022,1430.739701,56413.318776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230491,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,44,dc3s_ftit,dc3s_ftit,417130567.152890,2886956287.642597,0.006363,0.525428,5.203189,9472.067677,1.000000,1.000000,9472.067677,18500.148240,0.000000,0.034997,0.152351,1.000000,1.000000,25.285768,,,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.922619,0.934524,9472.067677,600.011814,1471.553165,183.478810,751.681263,15669.812474,0.000000,0.000000,0.000000,0.029762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,446.458734,5000.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
drift_combo,44,dc3s_wrapped,dc3s_wrapped,417103751.120035,2886780569.915646,-0.000066,0.863851,0.000000,633.043470,1.000000,1.000000,633.043470,1259.336491,0.000000,0.034997,0.152351,1.130301,1.692686,1.080503,,,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.422619,0.422619,633.043470,614.189755,1471.553165,2179.181080,1421.641333,55867.416702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230491,5000.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
drift_combo,44,deterministic_lp,deterministic_lp,417104026.947573,2886778773.083413,0.000000,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.416667,0.416667,503.130805,619.638917,1471.553165,2201.027022,1430.739701,56413.318776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230491,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,44,robust_fixed_interval,robust_fixed_interval,417103751.120035,2886780569.915646,-0.000066,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.416667,0.416667,503.130805,619.638917,1471.553165,2201.027022,1430.739701,56413.318776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.230491,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,44,scenario_mpc,scenario_mpc,417103736.113785,2886780475.567821,-0.000070,1.000000,0.000000,8116.872885,1.000000,1.000000,8116.872885,9322.361109,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.666667,0.732143,8116.872885,575.359947,1471.553165,834.058745,960.323952,28188.373831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,44,scenario_robust,scenario_robust,417103736.113785,2886780475.567821,-0.000070,1.000000,0.000000,17303.160559,1.000000,1.000000,17303.160559,23517.444697,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.500000,503.453060,0.107143,503.453060,2943.106330,4630.940249,0.904762,0.952381,17303.160559,718.351708,1737.147965,400.872870,952.124181,22384.491547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,55,aci_conformal,aci_conformal,416368919.591945,2885998271.925776,-0.000008,1.000000,0.000000,16554.793641,1.000000,1.000000,16554.793641,16554.857179,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.898810,0.940476,16554.793641,1111.057894,1772.636679,388.275612,1090.656728,29986.670114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,55,cvar_interval,cvar_interval,416368920.039582,2885998258.349232,-0.000008,1.000000,0.000000,503.130805,0.994048,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,217222075.534391,217240485.609684,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.422619,0.422619,503.130805,1131.075243,1772.636679,2294.173679,1732.628534,68504.978455,0.011905,0.067699,0.000000,0.000000,0.011905,2.000000,0.033849,0.033849,0.033849,0.033849,-0.033849,5000.000000,1.500000,0.011905,0.000000,0.000000,0.000000,672.000000
drift_combo,55,dc3s_ftit,dc3s_ftit,416398233.990125,2886189541.678054,0.007032,0.528816,5.130777,13746.381425,1.000000,1.000000,13746.381425,27408.959595,0.000000,0.053899,0.301704,1.000000,1.000000,36.696086,,,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.946429,0.952381,13746.381425,963.871194,1772.636679,275.226145,1003.911339,24781.946772,0.000000,0.000000,0.000000,0.029762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,486.462486,5000.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
drift_combo,55,dc3s_wrapped,dc3s_wrapped,416368927.995353,2885998324.047862,-0.000006,0.854830,0.000000,652.227065,1.000000,0.994048,652.227065,1265.903852,0.000000,0.053899,0.301704,1.153406,1.700602,1.086692,,,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.428571,0.428571,652.227065,1121.988393,1772.636679,2267.464032,1720.696368,67789.048502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131633,5000.000000,0.000000,0.005952,0.005952,0.000000,1.000000,0.000000
drift_combo,55,deterministic_lp,deterministic_lp,416368953.874664,2885997530.489378,0.000000,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.422619,0.422619,503.130805,1131.075243,1772.636679,2294.173679,1732.628534,68504.978455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131633,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,55,robust_fixed_interval,robust_fixed_interval,416368920.039582,2885998258.349232,-0.000008,1.000000,0.000000,503.130805,0.994048,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.422619,0.422619,503.130805,1131.075243,1772.636679,2294.173679,1732.628534,68504.978455,0.011905,0.067699,0.000000,0.000000,0.011905,2.000000,0.033849,0.033849,0.033849,0.033849,-0.033849,5000.000000,1.500000,0.011905,0.000000,0.000000,0.000000,672.000000
drift_combo,55,scenario_mpc,scenario_mpc,416369326.875939,2885997153.225362,0.000090,1.000000,0.000000,8189.488551,1.000000,1.000000,8189.488551,9414.021270,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.648810,0.696429,8189.488551,1021.258198,1772.636679,925.630295,1239.841724,38937.769859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
drift_combo,55,scenario_robust,scenario_robust,416368919.591945,2885998271.925776,-0.000008,1.000000,0.000000,25843.713674,1.000000,1.000000,25843.713674,32321.108263,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.642857,503.453060,0.464286,503.453060,0.160714,503.453060,3545.273359,6393.853384,0.946429,0.958333,25843.713674,1190.953042,2214.316144,584.534498,1329.934561,35509.750808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
dropout,11,aci_conformal,aci_conformal,390043353.204430,2705672523.690691,-0.000028,1.000000,0.000000,99.923000,1.000000,1.000000,99.923000,99.992000,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.946429,503.453060,0.892857,503.453060,0.946429,503.453060,109.328312,470.607364,0.922619,0.922619,99.923000,46.958816,54.664156,63.500378,55.041117,2209.183886,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
dropout,11,cvar_interval,cvar_interval,390043345.854300,2705672450.249183,-0.000030,1.000000,0.000000,503.130805,0.994048,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,198748019.353195,198764647.187540,0.946429,503.453060,0.892857,503.453060,0.946429,503.453060,109.328312,470.607364,0.928571,0.928571,503.130805,49.832969,54.664156,65.501690,56.666272,2306.693175,0.011905,0.360100,0.000000,0.000000,0.011905,2.000000,0.180050,0.180050,0.180050,0.180050,-0.180050,5000.000000,1.500000,0.011905,0.000000,0.000000,0.000000,672.000000
dropout,11,dc3s_ftit,dc3s_ftit,390048846.793371,2705708656.850199,0.001381,0.943602,2.071897,1278.040410,1.000000,1.000000,1278.040410,2351.783159,0.000000,0.023349,0.054917,1.000000,1.000000,3.411740,,,0.946429,503.453060,0.892857,503.453060,0.946429,503.453060,109.328312,470.607364,0.946429,0.946429,1278.040410,51.807373,54.664156,64.272107,56.914545,2321.589596,0.000000,0.000000,0.000000,0.023810,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,91.724984,5000.000000,0.000000,0.005952,0.000000,0.000000,1.000000,0.000000
dropout,11,dc3s_wrapped,dc3s_wrapped,390043354.442580,2705672522.638774,-0.000027,0.998515,0.000000,521.623603,0.994048,0.994048,521.623603,547.550937,0.000000,0.023349,0.054917,1.024389,1.056241,1.012006,,,0.946429,503.453060,0.892857,503.453060,0.946429,503.453060,109.328312,470.607364,0.928571,0.928571,521.623603,49.916784,54.664156,64.902501,56.494480,2296.385702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004562,5000.000000,0.000000,0.005952,0.005952,0.000000,1.000000,0.000000
dropout,11,deterministic_lp,deterministic_lp,390043460.960676,2705671250.482539,0.000000,1.000000,0.000000,503.130805,1.000000,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.946429,503.453060,0.892857,503.453060,0.946429,503.453060,109.328312,470.607364,0.928571,0.928571,503.130805,49.832969,54.664156,65.501690,56.666272,2306.693175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004562,5000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,672.000000
dropout,11,robust_fixed_interval,robust_fixed_interval,390043345.854300,2705672450.249183,-0.000030,1.000000,0.000000,503.130805,0.994048,1.000000,503.130805,503.453060,0.000000,0.000000,0.000000,1.000000,1.000000,1.000000,,,0.946429,503.453060,0.892857,503.453060,0.946429,503.453060,109.328312,470.607364,0.928571,0.928571,503.130805,49.832969,54.664156,65.501690,56.666272,2306.693175,0.011905,0.360100,0.000000,0.000000,0.011905,2.000000,0.180050,0.180050,0.180050,0.180050,-0.180050,5000.000000,1.500000,0.011905,0.000000,0.000000,0.000000,672.000000
