scenario,seed,controller,fault_type,fault_count,true_soc_violation_rate_at_fault,violation_rate_at_fault,intervention_rate_at_fault
drift_combo,44,cvar_interval,label_drift,84,1.000000,1.000000,0.000000
drift_combo,44,dc3s_ftit,label_drift,84,0.000000,0.000000,0.059524
drift_combo,44,dc3s_wrapped,label_drift,84,0.000000,0.000000,0.000000
drift_combo,44,deterministic_lp,label_drift,84,0.035714,0.035714,0.000000
drift_combo,44,robust_fixed_interval,label_drift,84,1.000000,1.000000,0.000000
drift_combo,44,cvar_interval,out_of_order,16,0.437500,0.437500,0.000000
drift_combo,44,dc3s_ftit,out_of_order,16,0.000000,0.000000,0.000000
drift_combo,44,dc3s_wrapped,out_of_order,16,0.000000,0.000000,0.000000
drift_combo,44,deterministic_lp,out_of_order,16,0.000000,0.000000,0.000000
drift_combo,44,robust_fixed_interval,out_of_order,16,0.437500,0.437500,0.000000
drift_combo,44,cvar_interval,spikes,8,0.625000,0.625000,0.000000
drift_combo,44,dc3s_ftit,spikes,8,0.000000,0.000000,0.000000
drift_combo,44,dc3s_wrapped,spikes,8,0.000000,0.000000,0.000000
drift_combo,44,deterministic_lp,spikes,8,0.000000,0.000000,0.000000
drift_combo,44,robust_fixed_interval,spikes,8,0.625000,0.625000,0.000000
drift_combo,44,cvar_interval,stale_sensor,8,0.500000,0.500000,0.000000
drift_combo,44,dc3s_ftit,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,44,dc3s_wrapped,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,44,deterministic_lp,stale_sensor,8,0.000000,0.000000,0.000000
drift_combo,44,robust_fixed_interval,stale_sensor,8,0.500000,0.500000,0.000000
drift_combo,55,cvar_interval,covariate_drift,84,0.916667,0.916667,0.000000
drift_combo,55,dc3s_ftit,covariate_drift,84,0.000000,0.000000,0.059524
drift_combo,55,dc3s_wrapped,covariate_drift,84,0.000000,0.000000,0.000000
drift_combo,55,deterministic_lp,covariate_drift,84,0.035714,0.035714,0.000000
drift_combo,55,robust_fixed_interval,covariate_drift,84,0.916667,0.916667,0.000000
drift_combo,55,cvar_interval,delay_jitter,50,0.420000,0.420000,0.000000
drift_combo,55,dc3s_ftit,delay_jitter,50,0.000000,0.000000,0.000000
drift_combo,55,dc3s_wrapped,delay_jitter,50,0.000000,0.000000,0.000000
drift_combo,55,deterministic_lp,delay_jitter,50,0.000000,0.000000,0.000000
drift_combo,55,robust_fixed_interval,delay_jitter,50,0.420000,0.420000,0.000000
drift_combo,55,cvar_interval,dropout,13,0.538462,0.538462,0.000000
drift_combo,55,dc3s_ftit,dropout,13,0.000000,0.000000,0.000000
drift_combo,55,dc3s_wrapped,dropout,13,0.000000,0.000000,0.000000
