row_index,command_id,has_expiry_metadata,validity_horizon_H_t,half_life_steps,expires_at_step,validity_status,expiry_consistent
138,18c0b243-ce23-449d-9c73-2489a1cc2656,True,not_applicable,not_applicable,not_applicable,nominal,True
139,e1ed1577-a1b2-4eb1-88d5-4d48c96de5df,True,not_applicable,not_applicable,not_applicable,nominal,True
140,a9eb179a-a651-4964-b46a-1f0a117ffc2b,True,not_applicable,not_applicable,not_applicable,nominal,True
141,54558b4a-7806-4b39-a66c-912f0438af2b,True,not_applicable,not_applicable,not_applicable,watch,True
142,22a3759b-d7cd-40db-b1b2-f89af70bd520,True,not_applicable,not_applicable,not_applicable,nominal,True
143,c973737d-fae8-4616-a773-690c6532ddd3,True,not_applicable,not_applicable,not_applicable,nominal,True
144,41b53ec3-7ff4-4735-9b99-eda0858d5e1c,True,not_applicable,not_applicable,not_applicable,watch,True
145,d1101688-64f1-4a4b-bfc4-196bdd15efee,True,not_applicable,not_applicable,not_applicable,nominal,True
146,c9d50705-ee9b-4a44-8c8a-47cc8ebdc624,True,not_applicable,not_applicable,not_applicable,nominal,True
147,2d4d876c-aff1-4830-af1a-46e7dd74f494,True,not_applicable,not_applicable,not_applicable,nominal,True
148,97b757c6-48c8-4f27-8fe7-c95bb52a8cb4,True,not_applicable,not_applicable,not_applicable,nominal,True
149,676ceb41-53c1-4df3-9bfb-dfa27998dfbd,True,not_applicable,not_applicable,not_applicable,nominal,True
150,3616d2f7-9fc9-4419-95d2-68873f9ae801,True,not_applicable,not_applicable,not_applicable,nominal,True
151,fb28c472-6150-4a2a-9501-63fb7306c867,True,not_applicable,not_applicable,not_applicable,nominal,True
152,f7774d90-33bf-427d-aff1-b0f615f76576,True,not_applicable,not_applicable,not_applicable,nominal,True
153,99ac8cb7-4224-4ff8-8117-19e6eed5f62c,True,not_applicable,not_applicable,not_applicable,nominal,True
154,43a0d3d4-40a6-49f8-939d-5f7b61fd6af2,True,not_applicable,not_applicable,not_applicable,nominal,True
155,da754a4f-33e5-4f11-b00b-67a3c26d102d,True,not_applicable,not_applicable,not_applicable,nominal,True
156,6bbdf77d-a4e3-45f9-be10-605082adc44c,True,not_applicable,not_applicable,not_applicable,nominal,True
157,7fb94ea2-5c5d-4085-b831-2a1c10079677,True,not_applicable,not_applicable,not_applicable,nominal,True
158,ce0974a6-849e-4ba2-96e3-bedd1941ee19,True,not_applicable,not_applicable,not_applicable,nominal,True
159,2e6bb601-b01c-443b-8b29-d82d741af38f,True,not_applicable,not_applicable,not_applicable,nominal,True
160,cca1b802-61a9-408c-b914-1e723009266c,True,not_applicable,not_applicable,not_applicable,nominal,True
161,99989739-d040-42ef-ac7b-fe72ed0be8bb,True,not_applicable,not_applicable,not_applicable,nominal,True
162,f5210fca-51fc-46f3-a61c-5cb1ce2b7201,True,not_applicable,not_applicable,not_applicable,nominal,True
163,f4906ff4-cb3a-402e-a470-bd2a74130679,True,not_applicable,not_applicable,not_applicable,nominal,True
164,302958d5-a39f-41f5-a70e-ec87f3134638,True,not_applicable,not_applicable,not_applicable,nominal,True
165,031c59c7-97ea-4712-837b-6d5a323a7513,True,not_applicable,not_applicable,not_applicable,nominal,True
166,c082cf2a-6376-4641-ba8d-9be1343af0a0,True,not_applicable,not_applicable,not_applicable,nominal,True
167,ddab6cfe-d62c-42d5-ad51-e9374176eac5,True,not_applicable,not_applicable,not_applicable,nominal,True
168,ca40fb0b-82ec-4dd7-af00-a39a2a3fe8de,True,not_applicable,not_applicable,not_applicable,nominal,True
169,1faabd07-12aa-4186-8392-d93929267bd8,True,not_applicable,not_applicable,not_applicable,nominal,True
170,a5c95770-d1bc-4ccd-9592-c6f378cfba11,True,not_applicable,not_applicable,not_applicable,nominal,True
171,4ff0cd11-c3db-4412-b3bf-52a62c2dc4fc,True,not_applicable,not_applicable,not_applicable,nominal,True
172,44a1c237-bf8a-4be3-87aa-bb0d1e825820,True,not_applicable,not_applicable,not_applicable,nominal,True
173,476b5e76-fecc-44d2-9de2-567177a10f65,True,not_applicable,not_applicable,not_applicable,nominal,True
174,45177a84-8f2b-4d2b-9080-0410fe852d97,True,not_applicable,not_applicable,not_applicable,nominal,True
175,82bd764a-73cb-4cc3-a707-ed886e0236d6,True,not_applicable,not_applicable,not_applicable,nominal,True
176,2f99411b-2d29-4c20-9721-2a025d9bf8d9,True,not_applicable,not_applicable,not_applicable,nominal,True
177,1ab8b496-343d-469b-9aad-d2ce8ac33b0b,True,not_applicable,not_applicable,not_applicable,nominal,True
178,90b6a1c1-71a8-4341-958d-b2c5026284b5,True,not_applicable,not_applicable,not_applicable,nominal,True
179,46bd9837-4593-4fa4-bc8c-f5bd3a6ca7c4,True,not_applicable,not_applicable,not_applicable,nominal,True
180,14c135b2-8a6b-4085-be75-a6e188efcddc,True,not_applicable,not_applicable,not_applicable,nominal,True
181,e9aa77b9-c074-4734-b060-79a63f456c26,True,not_applicable,not_applicable,not_applicable,nominal,True
182,17612fee-294f-4e59-9dca-c0bb8d1a5923,True,not_applicable,not_applicable,not_applicable,nominal,True
183,fedb5fc5-6e9b-4760-b843-bc697ba60e4b,True,not_applicable,not_applicable,not_applicable,nominal,True
184,480b1930-b935-4d9d-b2d1-36b6830aa13a,True,not_applicable,not_applicable,not_applicable,nominal,True
185,c39325c8-7ace-405f-8a79-7c8205a516af,True,not_applicable,not_applicable,not_applicable,nominal,True
186,345587f9-7c9d-4e8a-8d15-79f25208fad3,True,not_applicable,not_applicable,not_applicable,nominal,True
187,a2eb94dd-1b78-4361-8f7a-f11f4b6b3df3,True,not_applicable,not_applicable,not_applicable,nominal,True
188,18e07b46-3619-4b3c-bba7-efbf89ebd3da,True,not_applicable,not_applicable,not_applicable,nominal,True
189,ae2d3a17-8f92-46ad-8250-66af8855a38c,True,not_applicable,not_applicable,not_applicable,nominal,True
190,41865dae-07c5-462c-88f2-d228b919e534,True,not_applicable,not_applicable,not_applicable,nominal,True
191,31453d6e-1482-4caa-917d-247394247243,True,not_applicable,not_applicable,not_applicable,nominal,True
192,9a4e257e-06c8-46a5-a434-d92a7b074cc2,True,not_applicable,not_applicable,not_applicable,nominal,True
193,d87305fa-b814-40e1-a43c-30c7d46d6d8f,True,not_applicable,not_applicable,not_applicable,nominal,True
194,d3d528ff-93d6-49a3-8171-9d838c335c95,True,not_applicable,not_applicable,not_applicable,nominal,True
195,84d83f07-7825-453c-988b-d94a0bcf4018,True,not_applicable,not_applicable,not_applicable,nominal,True
196,0573767e-a0f0-4f0d-af21-2dd260f7eb1c,True,not_applicable,not_applicable,not_applicable,nominal,True
197,dea01723-ef52-4883-b085-8f2d1ee108f7,True,not_applicable,not_applicable,not_applicable,nominal,True
