row_index,command_id,has_expiry_metadata,validity_horizon_H_t,half_life_steps,expires_at_step,validity_status,expiry_consistent
84,db961420-a002-4ee0-929e-872a9a60074e,False,,,,,True
85,2f149ca1-537d-44c6-b0ae-6f395ce77970,False,,,,,True
86,47dd96d3-ce61-411e-b6b3-c86b297cc1b1,False,,,,,True
87,3ac3a37c-4254-4053-a376-38f6fe21d0d3,False,,,,,True
88,24865934-4b2e-4db4-8096-56a367cb41af,False,,,,,True
89,39e3cb7f-c918-4c50-ad5a-01d81acd4257,False,,,,,True
90,d1d96012-76c7-4abe-bbe0-b27e41d95020,False,,,,,True
91,00fb0c4b-c868-4b36-842b-df45f5f62900,False,,,,,True
92,028db4b9-6e16-4adc-ae7f-7f8736344b09,False,,,,,True
93,674968eb-3b4d-4010-bd2c-b3bc31e8923f,False,,,,,True
94,43f28b58-031c-4993-ade5-9b6b22741a17,False,,,,,True
95,8072280b-7f27-48d3-b78c-7899f3c8c869,False,,,,,True
96,12eab347-7fe6-4550-a33a-b3e17ea5851a,False,,,,,True
97,f2e8f486-e157-4b57-8215-373ba549f7f0,False,,,,,True
98,6658b7e0-9a08-4495-b16e-f8cde9513ade,False,,,,,True
99,673f2c3d-08bb-41f3-aa63-4be2c1dde7a1,False,,,,,True
100,051a8707-d25b-448e-8c70-e79e463adcad,False,,,,,True
101,5b2ad5ff-9d18-42e1-abe6-16cc466459af,False,,,,,True
102,39524b4e-1139-4101-ae8d-0ccf20bd26c5,False,,,,,True
103,2db735be-9df2-4b3b-b07e-e9551080aa15,False,,,,,True
104,6678e17a-eace-401e-8b3f-71c307e5542f,False,,,,,True
105,deb301f6-d7ce-4026-8ae1-11c918c599cc,False,,,,,True
106,91b0470e-51e2-4e8b-abbb-32a909133b30,False,,,,,True
107,66e3c633-630b-45eb-afad-3e160db4e940,False,,,,,True
108,60a3f99d-9d12-4a8f-8f6e-681a9ecaef05,False,,,,,True
109,cacc69cc-7e0a-49fd-b738-f371bc0a53f5,False,,,,,True
110,9ff1c30f-4a75-4a67-952b-9ace85396b61,False,,,,,True
111,08c12ea7-5d8a-4c40-b354-9233593963d4,False,,,,,True
112,3375f91e-7f72-4c3f-b43f-d815440cd562,False,,,,,True
113,8bf7c42e-baa1-4401-9197-65b8f64a5c1d,False,,,,,True
114,857a1cba-c334-424a-8a9a-67bbb8e8a4ae,False,,,,,True
115,a2876d06-3c3a-467a-b88a-b70ee750c078,False,,,,,True
116,fa257b4a-9c02-4b6c-a9b2-f0bf84876b9f,False,,,,,True
117,edce19ee-3b48-41f2-82b9-112db2389519,False,,,,,True
118,cbc50d03-a04b-4b55-9de1-b07ec9c0e814,False,,,,,True
119,106e6f39-fb99-40da-869f-b702f8065be7,False,,,,,True
120,49e7006a-07c3-42a3-82ed-58cb4b76e194,False,,,,,True
121,5e27f327-f03f-4e3d-b1a1-74a736882835,False,,,,,True
122,5db8c9f0-20fd-4b3d-925f-1cb1146b39f3,False,,,,,True
123,5b9a9380-bfb5-499a-a879-2cce77516b21,False,,,,,True
124,532a4ac7-a677-483d-a858-fba0848f6542,False,,,,,True
125,fe489d87-5b44-4c10-8d0f-739d484ff133,False,,,,,True
126,342644b4-5a38-4e34-850e-8acc4863772f,False,,,,,True
127,6f1f1ac1-aec7-4c2a-956d-a1481cb59905,False,,,,,True
128,dcbf66f4-a5c3-4785-b78f-3c5b02918995,False,,,,,True
129,878371ec-aa0f-471f-b658-27468b9b56a5,False,,,,,True
130,92474e40-c2c5-430e-b55c-c550ecdc3a5f,False,,,,,True
131,76db20c5-6420-46ab-8752-197943235375,False,,,,,True
132,ec64f6fe-1596-403f-a5ef-fc334a30a85a,False,,,,,True
133,d81afc48-c863-449d-b605-bbb62b33f5b4,False,,,,,True
134,56416413-9f76-4121-a287-14c928870bfc,False,,,,,True
135,fde00279-e9eb-478b-8381-e76bb1282796,False,,,,,True
136,89dc535b-d08a-4ca7-a322-0ba7550ef2ea,False,,,,,True
137,176dc4eb-4942-4cd1-b34c-26026c154e90,False,,,,,True
138,5e8fee70-6303-419a-b42c-3a0345d76b31,False,,,,,True
139,bdb3df84-066a-4e88-8c1b-6dc3c87b26dd,False,,,,,True
140,1e2ac1e2-82ed-4402-b056-3c31ba825ef9,False,,,,,True
141,a83d05c1-e621-40bf-9380-08c8126096f0,False,,,,,True
142,d0660861-6b8b-455f-a003-ed4068d48d34,False,,,,,True
143,1c059f03-1e2c-4064-983a-9a097545b7fe,False,,,,,True
144,e96c53fa-851f-4b36-819d-ca3facb977e6,False,,,,,True
145,db90b71a-1ab2-4ca3-af66-cbd8d0681035,False,,,,,True
146,212e1473-75d6-45fd-b2c1-8a0ad4111698,False,,,,,True
147,52c5105a-92e4-4969-b438-bd99d72d6ab0,False,,,,,True
148,7ed2344e-b2ba-467f-a0bd-de9897f10e29,False,,,,,True
149,cc867960-89df-43f6-ab53-f96aa0c067ff,False,,,,,True
150,a0109e2f-e46c-4e14-bfba-17e8deb4905a,False,,,,,True
151,26f119a5-b88f-49f1-ae8b-b36e8f322dd1,False,,,,,True
152,e0c48634-a3b3-474a-939b-9b87a78f1bcf,False,,,,,True
153,cb7cbe38-04b7-49c9-bf1b-e36df1ef7aa7,False,,,,,True
154,9785338c-6fab-4c1a-bba0-e019e787c77c,False,,,,,True
