row_index,command_id,has_expiry_metadata,validity_horizon_H_t,half_life_steps,expires_at_step,validity_status,expiry_consistent
118,0b9fdcb4-97ba-4436-b83b-98ea7426e720,False,,,,,True
119,901408ba-b3fd-4a37-842d-7f5e28d00db3,False,,,,,True
120,7d6c9a18-3513-41a1-9cc7-ebfc389e3ff8,False,,,,,True
121,bcf90451-e7d9-4bae-a0ce-f75e9b2f939a,False,,,,,True
122,71caac81-1e63-48a2-8d43-63fe12dae81a,False,,,,,True
123,e3443277-5afb-4f1a-9275-8ee52138f1c9,False,,,,,True
124,300e2865-fe13-4705-b4d8-fd2e73775fc3,False,,,,,True
125,e8f073d6-047d-418d-9331-7ddeb11b4099,False,,,,,True
126,e9e55683-cd0f-4d7d-8e88-329b6b53ee16,False,,,,,True
127,9663febd-c26e-43e0-bc57-79e4a4d1a07c,False,,,,,True
128,9f849450-b297-4d33-9330-95392ac4ac5e,False,,,,,True
129,a510fd03-e939-479b-8d26-12fb8bd57630,False,,,,,True
130,e9785509-298c-4fda-b95b-5da18dc0eac2,False,,,,,True
131,c512be2c-d313-4312-bf9f-1c89d328a13c,False,,,,,True
132,90d0be33-4fdf-41b8-8fc3-4b1d346fd470,False,,,,,True
133,da59ce36-3622-4294-b365-91eb119afcdc,False,,,,,True
134,569c9ec9-89b4-42b7-9898-da6a7694ded7,False,,,,,True
135,77c41fea-0b4e-42d7-bc8e-1c0e6d4e027f,False,,,,,True
136,849c9ec4-d0bc-4527-8e51-233b5cbf4871,False,,,,,True
137,bb248ab0-cb6c-4213-9c4c-771b48a3c185,False,,,,,True
138,b020fdb6-6ff8-49c5-b8e2-a31a8cd964ba,False,,,,,True
139,5810ffe6-516d-441f-98ba-6fb42c038a99,False,,,,,True
140,b1d0af95-c0cf-4854-940d-0bb737dcb525,False,,,,,True
141,48dc6378-2af1-47ca-b9dd-eb56f9debe62,False,,,,,True
142,34e17b78-5530-4a6e-a646-aed637069495,False,,,,,True
143,1811b989-a408-498a-b64b-ed3517ebf9c3,False,,,,,True
144,bd80be55-3af5-4c42-904f-d8d9f107e357,False,,,,,True
145,71db705f-d291-47b2-a671-5f69ab87ef62,False,,,,,True
146,bc12a018-1a98-4ddc-a3e1-2ff488a2c59a,False,,,,,True
147,3fad85c5-73b3-4770-8fd0-081fe1b0deb2,False,,,,,True
148,1d151880-273d-4909-8d22-05c040036ca2,False,,,,,True
149,e595df18-a11c-4ec2-9f8b-ae9a803eb564,False,,,,,True
150,17b78952-9ef1-4109-8b45-ea562b274005,False,,,,,True
151,de977688-c924-4237-90c2-759253a0310b,False,,,,,True
152,4abc43b9-dadb-4da1-b653-30dfe7a35464,False,,,,,True
153,1a52e521-afa1-46ac-bc98-2f463f6a4913,False,,,,,True
154,4c851081-5244-41c2-b709-574f458f230d,False,,,,,True
155,20ae6ab9-f226-44d0-8ddc-bc557ec29ad6,False,,,,,True
156,4a89fd28-9a8d-4a1b-8ac6-c6441d412fa3,False,,,,,True
157,ab5ff9cc-35cf-4f06-809a-8197837b8b99,False,,,,,True
158,fbc3903f-e13a-45eb-880b-cab9642f968a,False,,,,,True
159,85e267f4-1e97-4423-8607-c11fcfb64357,False,,,,,True
160,c0eb7ed5-9e83-4d87-a456-99359aaa05cb,False,,,,,True
161,9a9e98c8-d9e1-4478-b549-0d408cf488db,False,,,,,True
162,daf95475-d0e9-4fe0-a6a0-760760497ccb,False,,,,,True
163,ad71b4bd-efae-47d7-b7c4-ee139f2f0a3c,False,,,,,True
164,28693a9a-1c04-4c65-ae67-8e9572470a70,False,,,,,True
165,44bccb26-a901-41fa-ade8-8a274a3ddfc5,False,,,,,True
166,ee9c6f4a-4ca8-45f7-9135-8e9ae0780684,False,,,,,True
167,908d89e4-a3b1-4cf5-ab9f-92727c1597db,False,,,,,True
168,8ba8058b-a89d-4dfb-96df-8083c3e15937,False,,,,,True
169,15946b5f-d4b9-40a6-ae13-b68333eef0a6,False,,,,,True
170,9d1cf474-06e6-4706-8522-e1f69c1fb973,False,,,,,True
171,1dc1af2c-75bf-4830-87cd-168271ecd397,False,,,,,True
172,f2587fd1-8689-48c8-8d14-f330e2799892,False,,,,,True
173,6693ebdc-650f-4621-8544-9c66dd129d15,False,,,,,True
