scenario,seed,controller,fault_type,fault_count,true_soc_violation_rate_at_fault,violation_rate_at_fault,intervention_rate_at_fault
dropout,11,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
dropout,11,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
dropout,11,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,22,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,22,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
dropout,22,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
dropout,22,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
dropout,22,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,22,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
dropout,22,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
dropout,22,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
dropout,22,cvar_interval,dropout,6,0.500000,0.500000,0.000000
dropout,22,dc3s_wrapped,dropout,6,0.000000,0.000000,0.000000
dropout,22,deterministic_lp,dropout,6,0.166667,0.166667,0.000000
dropout,22,robust_fixed_interval,dropout,6,0.500000,0.500000,0.000000
dropout,22,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,22,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
dropout,22,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
dropout,22,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
dropout,22,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,22,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
dropout,22,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
dropout,22,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
dropout,22,cvar_interval,spikes,0,0.000000,0.000000,0.000000
dropout,22,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
dropout,22,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
dropout,22,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
dropout,22,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
dropout,22,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
dropout,22,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
dropout,22,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
nominal,11,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
nominal,11,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
nominal,11,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
nominal,11,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
nominal,11,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
nominal,11,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
nominal,11,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
nominal,11,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
nominal,11,cvar_interval,dropout,0,0.000000,0.000000,0.000000
nominal,11,dc3s_wrapped,dropout,0,0.000000,0.000000,0.000000
nominal,11,deterministic_lp,dropout,0,0.000000,0.000000,0.000000
nominal,11,robust_fixed_interval,dropout,0,0.000000,0.000000,0.000000
nominal,11,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
nominal,11,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
nominal,11,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
nominal,11,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
nominal,11,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
nominal,11,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
nominal,11,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
nominal,11,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
nominal,11,cvar_interval,spikes,0,0.000000,0.000000,0.000000
nominal,11,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
nominal,11,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
nominal,11,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
nominal,11,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
nominal,11,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
nominal,11,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
nominal,11,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
nominal,22,cvar_interval,covariate_drift,0,0.000000,0.000000,0.000000
nominal,22,dc3s_wrapped,covariate_drift,0,0.000000,0.000000,0.000000
nominal,22,deterministic_lp,covariate_drift,0,0.000000,0.000000,0.000000
nominal,22,robust_fixed_interval,covariate_drift,0,0.000000,0.000000,0.000000
nominal,22,cvar_interval,delay_jitter,0,0.000000,0.000000,0.000000
nominal,22,dc3s_wrapped,delay_jitter,0,0.000000,0.000000,0.000000
nominal,22,deterministic_lp,delay_jitter,0,0.000000,0.000000,0.000000
nominal,22,robust_fixed_interval,delay_jitter,0,0.000000,0.000000,0.000000
nominal,22,cvar_interval,dropout,0,0.000000,0.000000,0.000000
nominal,22,dc3s_wrapped,dropout,0,0.000000,0.000000,0.000000
nominal,22,deterministic_lp,dropout,0,0.000000,0.000000,0.000000
nominal,22,robust_fixed_interval,dropout,0,0.000000,0.000000,0.000000
nominal,22,cvar_interval,label_drift,0,0.000000,0.000000,0.000000
nominal,22,dc3s_wrapped,label_drift,0,0.000000,0.000000,0.000000
nominal,22,deterministic_lp,label_drift,0,0.000000,0.000000,0.000000
nominal,22,robust_fixed_interval,label_drift,0,0.000000,0.000000,0.000000
nominal,22,cvar_interval,out_of_order,0,0.000000,0.000000,0.000000
nominal,22,dc3s_wrapped,out_of_order,0,0.000000,0.000000,0.000000
nominal,22,deterministic_lp,out_of_order,0,0.000000,0.000000,0.000000
nominal,22,robust_fixed_interval,out_of_order,0,0.000000,0.000000,0.000000
nominal,22,cvar_interval,spikes,0,0.000000,0.000000,0.000000
nominal,22,dc3s_wrapped,spikes,0,0.000000,0.000000,0.000000
nominal,22,deterministic_lp,spikes,0,0.000000,0.000000,0.000000
nominal,22,robust_fixed_interval,spikes,0,0.000000,0.000000,0.000000
nominal,22,cvar_interval,stale_sensor,0,0.000000,0.000000,0.000000
nominal,22,dc3s_wrapped,stale_sensor,0,0.000000,0.000000,0.000000
nominal,22,deterministic_lp,stale_sensor,0,0.000000,0.000000,0.000000
nominal,22,robust_fixed_interval,stale_sensor,0,0.000000,0.000000,0.000000
