t_steps,validity_prob
356,0.22421418595058573
357,0.2239083285041965
358,0.22360371897109
359,0.22330034889094552
360,0.22299820988350127
361,0.22269729364758195
362,0.22239759196014264
363,0.22209909667532624
364,0.22180179972353464
365,0.22150569311051327
366,0.2212107689164502
367,0.220917019295086
368,0.22062443647283958
369,0.2203330127479446
370,0.2200427404895986
371,0.2197536121371253
372,0.21946562019914828
373,0.21917875725277636
374,0.2188930159428022
375,0.21860838898090895
376,0.21832486914489246
377,0.21804244927789118
378,0.21776112228762923
379,0.21748088114566766
380,0.21720171888666973
381,0.21692362860767278
382,0.21664660346737374
383,0.21637063668542145
384,0.2160957215417214
385,0.21582185137574927
386,0.21554901958587336
387,0.21527721962868673
388,0.2150064450183502
389,0.21473668932594103
390,0.21446794617881393
391,0.2142002092599693
392,0.21393347230742932
393,0.21366772911362464
394,0.21340297352478688
395,0.21313919944035242
396,0.21287640081237136
397,0.21261457164492592
398,0.21235370599355652
399,0.21209379796469574
400,0.2118348417151097
401,0.21157683145134598
402,0.21131976142919107
403,0.21106362595313288
404,0.2108084193758315
405,0.21055413609759666
406,0.2103007705658726
407,0.21004831727472895
408,0.20979677076435843
409,0.20954612562058217
410,0.20929637647435984
411,0.20904751800130783
412,0.20879954492122232
413,0.20855245199760963
414,0.20830623403722215
415,0.20806088588960003
416,0.20781640244661959
417,0.20757277864204626
418,0.20733000945109503
419,0.20708808988999494
420,0.2068470150155597
421,0.20660677992476417
422,0.2063673797543264
423,0.20612880968029268
424,0.20589106491763198
425,0.20565414071983135
426,0.20541803237849932
427,0.20518273522297292
428,0.20494824461993022
429,0.20471455597300636
430,0.20448166472241747
431,0.20424956634458513
432,0.20401825635176918
433,0.20378773029170327
434,0.20355798374723477
435,0.20332901233596967
436,0.20310081170992245
437,0.20287337755516854
438,0.20264670559150333
439,0.2024207915721028
440,0.20219563128319074
441,0.2019712205437083
442,0.2017475552049881
443,0.20152463115043306
444,0.2013024442951976
445,0.2010809905858737
446,0.20086026600018125
447,0.20064026654666045
448,0.20042098826436971
449,0.2002024272225862
450,0.19998457952050908
451,0.19976744128696944
452,0.1995510086801393
453,0.19933527788724814
454,0.19912024512430038
455,0.19890590663579588
456,0.1986922586944564
457,0.19847929760095218
458,0.19826701968363403
459,0.19805542129826703
460,0.19784449882776833
461,0.19763424868194734
462,0.19742466729724995
463,0.19721575113650358
464,0.19700749668866857
465,0.19679990046858897
466,0.19659295901674834
467,0.19638666889902834
468,0.1961810267064683
469,0.1959760290550301
470,0.1957716725853631
471,0.19556795396257454
472,0.19536486987599977
473,0.19516241703897763
474,0.19496059218862638
475,0.1947593920856232
476,0.19455881351398618
477,0.19435885328085845
478,0.19415950821629435
479,0.19396077517304988
480,0.1937626510263728
481,0.19356513267379638
482,0.1933682170349369
483,0.19317190105129045
484,0.19297618168603492
485,0.192781055923831
486,0.19258652077062943
487,0.19239257325347636
488,0.19219921042032384
489,0.19200642933984025
490,0.19181422710122442
491,0.19162260081402138
492,0.19143154760793868
493,0.19124106463266788
494,0.19105114905770448
495,0.19086179807217118
496,0.1906730088846451
497,0.1904847787229833
498,0.19029710483415263
499,0.19010998448406058
500,0.18992341495738807
501,0.18973739355742447
502,0.18955191760590306
503,0.18936698444284028
504,0.18918259142637495
505,0.18899873593260996
506,0.18881541535545554
507,0.18863262710647444
508,0.18845036861472786
509,0.1882686373266247
510,0.18808743070577028
511,0.187906746232819
512,0.18772658140532594
513,0.18754693373760212
514,0.1873678007605708
515,0.18718918002162477
516,0.18701106908448462
517,0.18683346552906066
518,0.18665636695131393
519,0.18647977096311985
520,0.18630367519213342
521,0.18612807728165448
522,0.18595297489049667
523,0.18577836569285489
524,0.18560424737817716
525,0.18543061765103452
526,0.18525747423099648
527,0.1850848148525024
528,0.18491263726473917
529,0.18474093923151713
530,0.18456971853114879
531,0.18439897295632734
532,0.1842287003140073
533,0.18405889842528733
534,0.1838895651252921
535,0.1837206982630566
536,0.18355229570141196
537,0.18338435531687103
538,0.1832168749995171
539,0.18304985265289186
540,0.18288328619388516
541,0.18271717355262673
542,0.1825515126723769
543,0.18238630150942137
544,0.18222153803296393
545,0.18205722022502258
546,0.1818933460803247
547,0.18172991360620627
548,0.1815669208225077
549,0.18140436576147523
550,0.18124224646765974
551,0.181080560997819
552,0.18091930742081908
553,0.18075848381753845
554,0.1805980882807714
555,0.18043811891513295
556,0.18027857383696522
557,0.18011945117424477
558,0.17996074906648918
559,0.17980246566466707
560,0.1796445991311062
561,0.17948714763940576
562,0.1793301093743458
563,0.17917348253180032
564,0.1790172653186508
565,0.17886145595269842
566,0.1787060526625801
567,0.17855105368768398
568,0.1783964572780643
569,0.1782422616943602
570,0.17808846520771215
571,0.17793506609968168
572,0.17778206266216978
573,0.1776294531973377
574,0.17747723601752807
575,0.17732540944518593
576,0.17717397181278094
577,0.17702292146273146
578,0.17687225674732798
579,0.1767219760286567
580,0.17657207767852667
581,0.17642256007839396
582,0.17627342161928894
583,0.17612466070174437
584,0.17597627573572172
585,0.17582826514054184
586,0.17568062734481193
587,0.17553336078635806
588,0.17538646391215384
589,0.1752399351782521
590,0.17509377304971752
591,0.17494797600055834
592,0.17480254251365968
593,0.17465747108071739
594,0.17451276020217232
595,0.1743684083871453
596,0.17422441415337242
597,0.17408077602714123
598,0.17393749254322777
599,0.17379456224483336
600,0.17365198368352264
601,0.1735097554191618
602,0.17336787601985781
603,0.17322634406189774
604,0.17308515812968817
605,0.17294431681569722
606,0.17280381872039396
607,0.17266366245219156
608,0.17252384662738773
609,0.1723843698701093
610,0.1722452308122535
611,0.17210642809343346
612,0.17196796036092055
613,0.1718298262695903
614,0.17169202448186716
615,0.17155455366767014
616,0.17141741250435882
617,0.17128059967667975
618,0.17114411387671424
619,0.17100795380382494
620,0.17087211816460424
621,0.17073660567282278
622,0.17060141504937842
623,0.17046654502224512
624,0.17033199432642254
625,0.17019776170388723
626,0.1700638459035424
627,0.1699302456811691
628,0.1697969597993776
629,0.1696639870275598
630,0.16953132614184097
631,0.16939897592503272
632,0.16926693516658564
633,0.16913520266254412
634,0.16900377721549842
635,0.1688726576345405
636,0.16874184273521786
637,0.16861133133948902
638,0.1684811222756788
639,0.16835121437843426
640,0.16822160648868056
641,0.16809229745357834
642,0.1679632861264797
643,0.1678345713668863
644,0.16770615204040662
645,0.16757802701871394
646,0.1674501951795051
647,0.1673226554064584
648,0.1671954065891943
649,0.16706844762323247
650,0.16694177740995397
651,0.1668153948565596
652,0.16668929887603134
653,0.16656348838709212
654,0.16643796231416785
655,0.1663127195873486
656,0.16618775914234973
657,0.16606307992047453
658,0.16593868086857633
659,0.16581456093902114
660,0.1656907190896506
661,0.16556715428374558
662,0.16544386548998924
663,0.16532085168243116
664,0.16519811184045108
665,0.16507564494872407
666,0.1649534499971852
667,0.16483152598099338
668,0.16470987190049846
669,0.1645884867612053
670,0.16446736957374042
671,0.16434651935381828
672,0.16422593512220685
673,0.16410561590469497
674,0.1639855607320595
675,0.16386576864003177
676,0.16374623866926608
677,0.1636269698653059
678,0.16350796127855394
679,0.1633892119642384
680,0.1632707209823827
681,0.1631524873977741
682,0.16303451027993243
683,0.16291678870307913
684,0.16279932174610745
685,0.1626821084925516
686,0.16256514803055677
687,0.16244843945285004
688,0.1623319818567095
689,0.1622157743439363
690,0.16209981602082513
691,0.16198410599813462
692,0.16186864339105966
693,0.16175342731920272
694,0.16163845690654544
695,0.1615237312814206
696,0.16140924957648495
697,0.16129501092869103
698,0.1611810144792607
699,0.1610672593736564
700,0.16095374476155655
701,0.16084046979682665
702,0.1607274336374942
703,0.16061463544572208
704,0.1605020743877823
705,0.16038974963402985
706,0.16027766035887825
707,0.16016580574077244
708,0.16005418496216461
709,0.15994279720948867
710,0.1598316416731358
711,0.15972071754742867
712,0.15961002403059843
713,0.1594995603247591
714,0.15938932563588426
715,0.15927931917378246
716,0.15916954015207407
717,0.15905998778816688
718,0.15895066130323343
719,0.15884155992218751
720,0.1587326828736606
721,0.15862402938998033
722,0.1585155987071456
723,0.1584073900648062
724,0.158299402706239
725,0.15819163587832685
726,0.15808408883153469
727,0.15797676081989032
728,0.15786965110095985
729,0.15776275893582836
730,0.15765608358907768
731,0.15754962432876418
732,0.15744338042639994
733,0.15733735115692915
734,0.15723153579870974
735,0.15712593363349092
736,0.1570205439463941
737,0.1569153660258913
738,0.15681039916378614
739,0.15670564265519293
740,0.15660109579851755
741,0.15649675789543704
742,0.15639262825088052
743,0.15628870617300894
744,0.1561849909731976
745,0.15608148196601412
746,0.1559781784692027
747,0.15587507980366255
748,0.15577218529343062
749,0.15566949426566223
750,0.15556700605061358
751,0.15546471998162192
752,0.15536263539508877
753,0.15526075163046116
754,0.15515906803021373
755,0.15505758393983093
756,0.15495629870778949
757,0.1548552116855404
758,0.1547543222274923
759,0.1546536296909935
760,0.1545531334363146
761,0.15445283282663214
762,0.1543527272280114
763,0.15425281600938945
764,0.15415309854255765
765,0.15405357420214738
766,0.15395424236561106
767,0.15385510241320688
768,0.1537561537279828
769,0.15365739569575987
770,0.15355882770511675
771,0.15346044914737367
772,0.15336225941657577
773,0.15326425790947917
774,0.1531664440255338
775,0.1530688171668686
776,0.15297137673827654
777,0.15287412214719875
778,0.15277705280370935
779,0.15268016812050123
780,0.15258346751287033
781,0.15248695039870097
782,0.15239061619845162
783,0.1522944643351396
784,0.15219849423432708
785,0.15210270532410664
786,0.1520070970350862
787,0.1519116688003761
788,0.15181642005557405
789,0.15172135023875133
790,0.151626458790439
791,0.15153174515361378
792,0.15143720877368483
793,0.1513428490984794
794,0.15124866557823013
795,0.15115465766556113
796,0.15106082481547412
797,0.15096716648533648
798,0.15087368213486663
799,0.15078037122612176
800,0.1506872332234852
801,0.15059426759365246
802,0.15050147380561874
803,0.15040885133066717
804,0.15031639964235466
805,0.1502241182165005
806,0.1501320065311731
807,0.15004006406667791
808,0.1499482903055458
809,0.14985668473251934
810,0.14976524683454207
811,0.1496739761007453
812,0.14958287202243703
813,0.14949193409308958
814,0.1494011618083282
815,0.14931055466591792
816,0.1492201121657546
817,0.1491298338098499
818,0.14903971910232316
819,0.14894976754938716
820,0.14885997865933875
821,0.14877035194254606
822,0.14868088691143866
823,0.14859158308049536
824,0.1485024399662338
825,0.14841345708719889
826,0.14832463396395257
827,0.1482359701190621
828,0.1481474650770902
829,0.14805911836458407
830,0.1479709295100642
831,0.1478828980440141
832,0.14779502349887053
833,0.1477073054090121
834,0.14761974331074912
835,0.14753233674231403
836,0.14744508524384958
837,0.14735798835740077
838,0.1472710456269033
839,0.14718425659817358
840,0.14709762081889943
841,0.14701113783862985
842,0.14692480720876544
843,0.1468386284825478
844,0.14675260121505085
845,0.14666672496317057
846,0.14658099928561574
847,0.14649542374289792
848,0.146409997897323
849,0.14632472131298035
850,0.1462395935557348
851,0.14615461419321663
852,0.14606978279481275
853,0.14598509893165668
854,0.14590056217662095
855,0.14581617210430697
856,0.14573192829103565
857,0.14564783031483985
858,0.14556387775545443
859,0.14548007019430775
860,0.14539640721451264
861,0.14531288840085876
862,0.14522951333980227
863,0.14514628161945864
864,0.14506319282959312
865,0.144980246561613
866,0.14489744240855917
867,0.1448147799650965
868,0.14473225882750773
869,0.1446498785936825
870,0.14456763886311164
871,0.14448553923687735
872,0.1444035793176459
873,0.1443217587096588
874,0.144240077018726
875,0.144158533852216
876,0.1440771288190501
877,0.14399586152969324
878,0.1439147315961462
879,0.14383373863193816
880,0.14375288225211902
881,0.14367216207325129
882,0.14359157771340314
883,0.14351112879213956
884,0.1434308149305168
885,0.14335063575107299
886,0.14327059087782157
887,0.14319067993624368
888,0.14311090255328085
889,0.14303125835732788
890,0.14295174697822555
891,0.14287236804725278
892,0.14279312119712007
893,0.1427140060619625
894,0.14263502227733205
895,0.1425561694801909
896,0.1424774473089041
897,0.1423988554032336
898,0.14232039340432978
899,0.1422420609547259
900,0.1421638576983304
901,0.14208578328042099
902,0.14200783734763678
903,0.14193001954797246
904,0.1418523295307712
905,0.14177476694671798
906,0.14169733144783359
907,0.14162002268746687
908,0.14154284032028985
909,0.14146578400228949
910,0.1413888533907628
911,0.1413120481443093
912,0.14123536792282554
913,0.14115881238749783
914,0.14108238120079664
915,0.1410060740264707
916,0.1409298905295393
917,0.14085383037628807
918,0.14077789323426138
919,0.1407020787722566
920,0.14062638666031813
921,0.140550816569732
922,0.14047536817301842
923,0.14040004114392746
924,0.14032483515743133
925,0.14024974988972083
926,0.1401747850181969
927,0.14009994022146688
928,0.1400252151793373
929,0.13995060957280936
930,0.13987612308407193
931,0.13980175539649697
932,0.13972750619463348
933,0.1396533751642013
934,0.13957936199208665
935,0.13950546636633554
936,0.13943168797614858
937,0.13935802651187634
938,0.1392844816650125
939,0.13921105312818916
940,0.13913774059517148
941,0.13906454376085198
942,0.1389914623212456
943,0.13891849597348438
944,0.13884564441581193
945,0.13877290734757763
946,0.13870028446923333
947,0.13862777548232574
948,0.1385553800894932
949,0.13848309799445935
950,0.138410928902029
951,0.13833887251808208
952,0.13826692854956923
953,0.13819509670450691
954,0.13812337669197206
955,0.13805176822209697
956,0.13798027100606514
957,0.1379088847561054
958,0.13783760918548804
959,0.13776644400851934
960,0.13769538894053657
961,0.13762444369790394
962,0.1375536079980073
963,0.13748288155924948
964,0.13741226410104623
965,0.13734175534381987
966,0.137271355008997
967,0.13720106281900168
968,0.1371308784972527
969,0.13706080176815694
970,0.13699083235710696
971,0.1369209699904752
972,0.13685121439560977
973,0.13678156530082974
974,0.1367120224354219
975,0.13664258552963404
976,0.13657325431467315
977,0.13650402852269905
978,0.136434907886821
979,0.13636589214109351
980,0.13629698102051124
981,0.13622817426100586
982,0.1361594715994403
983,0.1360908727736061
984,0.13602237752221802
985,0.13595398558491079
986,0.13588569670223416
987,0.13581751061564917
988,0.13574942706752413
989,0.13568144580112995
990,0.13561356656063683
991,0.13554578909111004
992,0.13547811313850544
993,0.13541053844966577
994,0.13534306477231683
995,0.1352756918550635
996,0.13520841944738526
997,0.1351412472996334
998,0.13507417516302556
999,0.1350072027896434
1000,0.13494032993242788
