scenario,seed,controller,policy,expected_cost_usd,carbon_kg,cost_delta_pct,mean_reliability_w,mean_delta_mw,mean_interval_width_cert,solver_status_ok_rate,guarantee_checks_passed_rate,adaptive_width_mean,adaptive_width_p95,lambda_mw_used_mean,cvar_eta,cvar_cost,cqr_picp_group_low,cqr_width_group_low,cqr_picp_group_mid,cqr_width_group_mid,cqr_picp_group_high,cqr_width_group_high,mae,rmse,picp_90,picp_95,mean_interval_width,violation_rate,violation_severity,recovery_time,intervention_rate,true_soc_violation_rate,true_soc_violation_steps,true_soc_violation_severity_mean_mwh,true_soc_violation_severity_p95_mwh,true_soc_violation_severity_mean,true_soc_violation_severity_p95,true_soc_min_mwh,true_soc_max_mwh,recovery_time_mean,unsafe_command_rate,bms_trip_rate,grid_import_violation_rate,certificate_presence_rate,certificate_missing_fields
dropout,2,deterministic_lp,deterministic_lp,219348469.463924,1520662451.924114,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,0.968750,948.870247,0.968750,948.870247,0.968750,948.870247,53.981550,288.692719,0.968750,0.968750,951.513298,0.083333,345.337029,0.714286,0.000000,0.083333,8.000000,43.167129,216.994935,43.167129,216.994935,-323.432576,10000.000000,2.375000,0.083333,0.000000,0.000000,0.000000,384.000000
dropout,2,robust_fixed_interval,robust_fixed_interval,219318115.651760,1520556568.043959,-0.013838,1.000000,0.000000,11870.897656,0.770833,1.000000,11870.897656,13724.961764,0.000000,,,0.968750,948.870247,0.968750,948.870247,0.968750,948.870247,53.981550,288.692719,1.000000,1.000000,11870.897656,0.312500,5.397523,0.000000,0.000000,0.312500,30.000000,0.179917,0.185243,0.179917,0.185243,-0.185243,10000.000000,15.500000,0.312500,0.000000,0.000000,0.000000,384.000000
dropout,3,cvar_interval,cvar_interval,217791095.645915,1514321446.689267,-0.032041,1.000000,0.000000,951.513298,0.729167,1.000000,951.513298,948.870247,0.000000,135293122.782903,135318840.494611,0.906250,948.870247,0.937500,948.870247,0.968750,948.870247,97.561682,406.505888,0.937500,0.937500,951.513298,0.312500,8.929140,0.000000,0.000000,0.312500,30.000000,0.297638,0.442028,0.297638,0.442028,-0.442028,10000.000000,15.500000,0.312500,0.000000,0.000000,0.000000,384.000000
dropout,3,dc3s_wrapped,dc3s_wrapped,217804115.069549,1514342313.279070,-0.026065,0.999368,0.000000,969.447339,1.000000,0.947917,969.447339,996.674471,4422.400000,,,0.906250,948.870247,0.937500,948.870247,0.968750,948.870247,97.561682,406.505888,0.937500,0.937500,969.447339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.025144,10000.000000,0.000000,0.052083,0.052083,0.000000,1.000000,0.000000
dropout,3,deterministic_lp,deterministic_lp,217860900.213403,1515000848.336329,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,0.906250,948.870247,0.937500,948.870247,0.968750,948.870247,97.561682,406.505888,0.937500,0.937500,951.513298,0.083333,676.053299,0.000000,0.000000,0.083333,8.000000,84.506662,321.828391,84.506662,321.828391,-332.953070,10000.000000,2.125000,0.083333,0.000000,0.000000,0.000000,384.000000
dropout,3,robust_fixed_interval,robust_fixed_interval,217791095.645915,1514321446.689267,-0.032041,1.000000,0.000000,11835.871254,0.729167,1.000000,11835.871254,13625.235688,0.000000,,,0.906250,948.870247,0.937500,948.870247,0.968750,948.870247,97.561682,406.505888,1.000000,1.000000,11835.871254,0.312500,8.929140,0.000000,0.000000,0.312500,30.000000,0.297638,0.442028,0.297638,0.442028,-0.442028,10000.000000,15.500000,0.312500,0.000000,0.000000,0.000000,384.000000
dropout,4,cvar_interval,cvar_interval,218043928.570591,1510209155.054220,-0.007336,1.000000,0.000000,951.513298,0.895833,1.000000,951.513298,948.870247,0.000000,117152109.379797,117179757.501341,0.906250,948.870247,0.968750,948.870247,0.968750,948.870247,108.218458,502.131889,0.947917,0.947917,951.513298,0.072917,1.402007,0.000000,0.000000,0.072917,7.000000,0.200287,0.255663,0.200287,0.255663,-0.255663,10000.000000,4.000000,0.072917,0.000000,0.000000,0.000000,384.000000
dropout,4,dc3s_wrapped,dc3s_wrapped,218043948.694137,1510209286.882011,-0.007327,1.000000,0.000000,957.443737,0.916667,0.979167,957.443737,948.870247,4422.400000,,,0.906250,948.870247,0.968750,948.870247,0.968750,948.870247,108.218458,502.131889,0.947917,0.958333,957.443737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093099,10000.000000,0.000000,0.020833,0.020833,0.000000,1.000000,0.000000
dropout,4,deterministic_lp,deterministic_lp,218059925.699712,1510168802.199600,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,0.906250,948.870247,0.968750,948.870247,0.968750,948.870247,108.218458,502.131889,0.947917,0.947917,951.513298,0.083333,354.671784,0.714286,0.000000,0.083333,8.000000,44.333973,223.023374,44.333973,223.023374,-332.086025,10000.000000,2.125000,0.083333,0.000000,0.000000,0.000000,384.000000
dropout,4,robust_fixed_interval,robust_fixed_interval,218043928.570591,1510209155.054220,-0.007336,1.000000,0.000000,11871.101039,0.895833,1.000000,11871.101039,13661.201322,0.000000,,,0.906250,948.870247,0.968750,948.870247,0.968750,948.870247,108.218458,502.131889,1.000000,1.000000,11871.101039,0.072917,1.402007,0.000000,0.000000,0.072917,7.000000,0.200287,0.255663,0.200287,0.255663,-0.255663,10000.000000,4.000000,0.072917,0.000000,0.000000,0.000000,384.000000
dropout,5,cvar_interval,cvar_interval,217536225.418664,1517280681.559601,-0.002423,1.000000,0.000000,951.513298,0.395833,1.000000,951.513298,948.870247,0.000000,141229598.526230,141253475.636842,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,62.424230,258.274647,0.937500,0.947917,951.513298,0.781250,10.949432,0.000000,0.000000,0.781250,75.000000,0.145992,0.142053,0.145992,0.142053,-0.240532,10000.000000,38.000000,0.781250,0.000000,0.000000,0.000000,384.000000
dropout,5,dc3s_wrapped,dc3s_wrapped,217636232.058118,1517902106.262465,0.043549,0.998580,15.332390,977.014015,1.000000,0.979167,977.014015,1117.608663,4422.400000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,62.424230,258.274647,0.947917,0.958333,977.014015,0.000000,0.000000,0.000000,0.010417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1599.759468,10000.000000,0.000000,0.031250,0.020833,0.000000,1.000000,0.000000
dropout,5,deterministic_lp,deterministic_lp,217541495.715249,1517300186.461473,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,62.424230,258.274647,0.937500,0.947917,951.513298,0.083333,333.112186,0.000000,0.000000,0.083333,8.000000,41.639023,209.563501,41.639023,209.563501,-312.124419,10000.000000,1.875000,0.083333,0.000000,0.000000,0.000000,384.000000
dropout,5,robust_fixed_interval,robust_fixed_interval,217536225.418664,1517280681.559601,-0.002423,1.000000,0.000000,11832.756633,0.395833,1.000000,11832.756633,13532.232793,0.000000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,62.424230,258.274647,1.000000,1.000000,11832.756633,0.781250,10.949432,0.000000,0.000000,0.781250,75.000000,0.145992,0.142053,0.145992,0.142053,-0.240532,10000.000000,38.000000,0.781250,0.000000,0.000000,0.000000,384.000000
dropout,6,cvar_interval,cvar_interval,218359921.351858,1518928064.714605,-0.002347,1.000000,0.000000,951.513298,0.666667,1.000000,951.513298,948.870247,0.000000,138305199.319721,138332488.727793,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,104.408898,420.303240,0.937500,0.937500,951.513298,0.531250,5.100357,0.000000,0.000000,0.531250,51.000000,0.100007,0.289658,0.100007,0.289658,-0.289658,10000.000000,26.000000,0.531250,0.000000,0.000000,0.000000,384.000000
dropout,6,dc3s_wrapped,dc3s_wrapped,218437319.489658,1518969382.825564,0.033098,0.999135,0.000000,971.677201,1.000000,0.958333,971.677201,1047.513878,4422.400000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,104.408898,420.303240,0.937500,0.937500,971.677201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.244014,10000.000000,0.000000,0.041667,0.041667,0.000000,1.000000,0.000000
dropout,6,deterministic_lp,deterministic_lp,218365046.019072,1518966671.027353,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,104.408898,420.303240,0.937500,0.937500,951.513298,0.083333,332.858444,0.000000,0.000000,0.083333,8.000000,41.607306,208.971253,41.607306,208.971253,-311.165685,10191.884051,2.250000,0.083333,0.000000,0.000000,0.000000,384.000000
dropout,6,robust_fixed_interval,robust_fixed_interval,218359921.351858,1518928064.714605,-0.002347,1.000000,0.000000,11872.756768,0.666667,1.000000,11872.756768,13558.232623,0.000000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,104.408898,420.303240,1.000000,1.000000,11872.756768,0.531250,5.100357,0.000000,0.000000,0.531250,51.000000,0.100007,0.289658,0.100007,0.289658,-0.289658,10000.000000,26.000000,0.531250,0.000000,0.000000,0.000000,384.000000
dropout,7,cvar_interval,cvar_interval,219398048.934108,1520840989.274206,-0.006065,1.000000,0.000000,951.513298,0.625000,1.000000,951.513298,948.870247,0.000000,142754833.181950,142786636.589671,1.000000,948.870247,0.968750,948.870247,0.875000,948.870247,76.168515,333.167173,0.947917,0.947917,951.513298,0.531250,7.491951,0.000000,0.000000,0.531250,51.000000,0.146901,0.282653,0.146901,0.282653,-0.282653,10000.000000,26.000000,0.531250,0.000000,0.000000,0.000000,384.000000
dropout,7,dc3s_wrapped,dc3s_wrapped,219398065.975214,1520841102.325753,-0.006057,0.998993,0.000000,973.047443,0.864583,0.947917,973.047443,1012.303473,4422.400000,,,1.000000,948.870247,0.968750,948.870247,0.875000,948.870247,76.168515,333.167173,0.947917,0.947917,973.047443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013365,10000.000000,0.000000,0.052083,0.052083,0.000000,1.000000,0.000000
dropout,7,deterministic_lp,deterministic_lp,219411356.634460,1520901744.448950,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,1.000000,948.870247,0.968750,948.870247,0.875000,948.870247,76.168515,333.167173,0.947917,0.947917,951.513298,0.114583,353.626362,0.142857,0.000000,0.114583,11.000000,32.147851,175.711217,32.147851,175.711217,-331.090598,10191.272299,2.818182,0.114583,0.000000,0.000000,0.000000,384.000000
dropout,7,robust_fixed_interval,robust_fixed_interval,219398048.934108,1520840989.274206,-0.006065,1.000000,0.000000,11835.704594,0.625000,1.000000,11835.704594,13650.311775,0.000000,,,1.000000,948.870247,0.968750,948.870247,0.875000,948.870247,76.168515,333.167173,1.000000,1.000000,11835.704594,0.531250,7.491951,0.000000,0.000000,0.531250,51.000000,0.146901,0.282653,0.146901,0.282653,-0.282653,10000.000000,26.000000,0.531250,0.000000,0.000000,0.000000,384.000000
dropout,8,cvar_interval,cvar_interval,218671559.621150,1521566620.120993,-0.021659,1.000000,0.000000,951.513298,0.968750,1.000000,951.513298,948.870247,0.000000,112391662.647259,112421669.430029,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,114.909482,469.461777,0.937500,0.937500,951.513298,0.052083,2.055494,0.000000,0.000000,0.052083,5.000000,0.411099,0.499101,0.411099,0.499101,-0.499101,10000.000000,3.000000,0.052083,0.000000,0.000000,0.000000,384.000000
dropout,8,dc3s_wrapped,dc3s_wrapped,218995492.916236,1523661364.746952,0.126445,0.997725,0.000000,985.225632,1.000000,0.958333,985.225632,1213.227362,4422.400000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,114.909482,469.461777,0.937500,0.937500,985.225632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5434.373720,10000.000000,0.000000,0.041667,0.041667,0.000000,1.000000,0.000000
dropout,8,deterministic_lp,deterministic_lp,218718932.677575,1521881467.038686,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,114.909482,469.461777,0.937500,0.937500,951.513298,0.052083,479.025954,0.000000,0.000000,0.052083,5.000000,95.805191,364.498112,95.805191,364.498112,-448.638587,10000.000000,3.000000,0.052083,0.000000,0.000000,0.000000,384.000000
dropout,8,robust_fixed_interval,robust_fixed_interval,218671559.621150,1521566620.120993,-0.021659,1.000000,0.000000,11856.343473,0.968750,1.000000,11856.343473,13706.808134,0.000000,,,0.937500,948.870247,0.937500,948.870247,0.937500,948.870247,114.909482,469.461777,1.000000,1.000000,11856.343473,0.052083,2.055494,0.000000,0.000000,0.052083,5.000000,0.411099,0.499101,0.411099,0.499101,-0.499101,10000.000000,3.000000,0.052083,0.000000,0.000000,0.000000,384.000000
dropout,9,cvar_interval,cvar_interval,219002188.546257,1517733028.356755,-0.043859,1.000000,0.000000,951.513298,0.718750,1.000000,951.513298,948.870247,0.000000,131117716.555362,131143260.799632,0.937500,948.870247,0.968750,948.870247,0.937500,948.870247,66.691930,303.547836,0.947917,0.947917,951.513298,0.531250,5.402616,0.000000,0.000000,0.531250,51.000000,0.105934,0.382002,0.105934,0.382002,-0.382002,10000.000000,26.000000,0.531250,0.000000,0.000000,0.000000,384.000000
dropout,9,dc3s_wrapped,dc3s_wrapped,219002216.343888,1517733210.458573,-0.043846,0.999712,0.000000,966.144803,0.937500,0.968750,966.144803,948.870247,4422.400000,,,0.937500,948.870247,0.968750,948.870247,0.937500,948.870247,66.691930,303.547836,0.947917,0.947917,966.144803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.096857,10000.000000,0.000000,0.031250,0.031250,0.000000,1.000000,0.000000
dropout,9,deterministic_lp,deterministic_lp,219098282.009915,1518381543.771601,0.000000,1.000000,0.000000,951.513298,1.000000,1.000000,951.513298,948.870247,0.000000,,,0.937500,948.870247,0.968750,948.870247,0.937500,948.870247,66.691930,303.547836,0.947917,0.947917,951.513298,0.072917,1215.376070,0.000000,0.000000,0.072917,7.000000,173.625153,691.256872,173.625153,691.256872,-872.564427,14980.926791,2.285714,0.072917,0.000000,0.000000,0.000000,384.000000
dropout,9,robust_fixed_interval,robust_fixed_interval,219002188.546257,1517733028.356755,-0.043859,1.000000,0.000000,11851.422966,0.718750,1.000000,11851.422966,13569.539278,0.000000,,,0.937500,948.870247,0.968750,948.870247,0.937500,948.870247,66.691930,303.547836,1.000000,1.000000,11851.422966,0.531250,5.402616,0.000000,0.000000,0.531250,51.000000,0.105934,0.382002,0.105934,0.382002,-0.382002,10000.000000,26.000000,0.531250,0.000000,0.000000,0.000000,384.000000
