target,group_col,group_value,stage,n,coverage,mean_width
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.37.23_veh-25_01464_01608.db,adaptive,1148,0.9590592334494773,0.36922691131140345
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.37.23_veh-25_01619_01699.db,baseline,656,0.9359756097560976,0.26882549766982616
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.37.23_veh-25_01619_01699.db,adaptive,656,0.9878048780487805,0.3853741555281279
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.37.23_veh-25_03311_03550.db,baseline,1927,0.915412558380903,0.45409871970856985
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.37.23_veh-25_03311_03550.db,adaptive,1927,0.97145822522055,0.5792462457272146
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.37.23_veh-25_04067_04175.db,baseline,861,0.9407665505226481,0.2959289830197918
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.37.23_veh-25_04067_04175.db,adaptive,861,0.9802555168408827,0.37937095032099033
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.54.14_veh-47_00016_00247.db,baseline,1845,0.9631436314363143,0.18796343857227957
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.54.14_veh-47_00016_00247.db,adaptive,1845,0.989159891598916,0.2398888036155861
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.54.14_veh-47_01559_01733.db,baseline,1435,0.8264808362369338,0.4311912921282528
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.54.14_veh-47_01559_01733.db,adaptive,1435,0.9303135888501742,0.5922283175569816
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.54.14_veh-47_04179_04255.db,baseline,615,1.0,0.05652406847359123
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.16.54.14_veh-47_04179_04255.db,adaptive,615,1.0,0.07213154213377639
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.17.54.41_veh-35_00461_00671.db,baseline,1722,0.913472706155633,0.5434717278921802
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.17.54.41_veh-35_00461_00671.db,adaptive,1722,0.9738675958188153,0.7614143813420371
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.17.54.41_veh-35_05109_05347.db,baseline,1927,0.9626362221069019,0.24760410842919986
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.17.54.41_veh-35_05109_05347.db,adaptive,1927,0.9937727036844837,0.3448101876590811
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.18.38.25_veh-25_04058_04186.db,baseline,1025,0.9385365853658536,0.16433505376444976
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.18.38.25_veh-25_04058_04186.db,adaptive,1025,0.9795121951219512,0.22743019991354171
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.20.02.28_veh-35_02296_02491.db,baseline,1558,0.9460847240051348,0.2715088776581011
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.20.02.28_veh-35_02296_02491.db,adaptive,1558,0.9794608472400513,0.4107708147122107
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.20.02.28_veh-35_03300_03399.db,baseline,820,0.9182926829268293,0.2411237418903152
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.05.25.20.02.28_veh-35_03300_03399.db,adaptive,820,0.9597560975609756,0.31817082560500815
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.06.21_veh-47_00015_00390.db,baseline,3034,0.8714568226763348,0.5171527993697007
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.06.21_veh-47_00015_00390.db,adaptive,3034,0.9502307185234015,0.7380773751718382
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.06.21_veh-47_01383_01649.db,baseline,2173,0.883110906580764,0.846955471121711
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.06.21_veh-47_01383_01649.db,adaptive,2173,0.9691670501610676,1.1209089991427776
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.36.43_veh-38_01436_01576.db,baseline,1107,0.928635953026197,0.17693501766126493
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.36.43_veh-38_01436_01576.db,adaptive,1107,0.971996386630533,0.2491640606872768
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.36.43_veh-38_03953_04248.db,baseline,2378,0.8860386879730866,0.7105282920278926
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.12.36.43_veh-38_03953_04248.db,adaptive,2378,0.9655172413793104,0.9702115444182353
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_00580_00764.db,baseline,1476,0.9214092140921409,0.2698017265302244
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_00580_00764.db,adaptive,1476,0.9701897018970189,0.3837197620199013
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_01597_01741.db,baseline,1148,0.9337979094076655,0.3595264134113731
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_01597_01741.db,adaptive,1148,0.9878048780487805,0.4911494394902885
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_02249_02408.db,baseline,1271,0.9095200629425649,0.23359635336186638
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_02249_02408.db,adaptive,1271,0.953579858379229,0.31181729414305537
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_05020_05119.db,baseline,820,0.8512195121951219,0.9098545500157964
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.13.55.17_veh-35_05020_05119.db,adaptive,820,0.9658536585365853,1.2065998207105926
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.16.46_veh-47_01561_01715.db,baseline,1271,0.8009441384736428,0.4154664130411418
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.16.46_veh-47_01561_01715.db,adaptive,1271,0.911093627065303,0.5511621150797443
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.16.46_veh-47_01877_02158.db,baseline,2296,0.7974738675958188,0.6021470358781833
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.16.46_veh-47_01877_02158.db,adaptive,2296,0.9189895470383276,0.861345095771323
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.29.58_veh-16_06082_06160.db,baseline,615,0.8585365853658536,0.22295175763651945
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.29.58_veh-16_06082_06160.db,adaptive,615,0.9544715447154472,0.31176291269378303
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.37.17_veh-38_01142_01597.db,baseline,3690,0.9474254742547426,0.552405731745292
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.37.17_veh-38_01142_01597.db,adaptive,3690,0.9840108401084011,0.7459617656467924
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.37.17_veh-38_04650_04843.db,baseline,1558,0.7875481386392811,0.6998375192183547
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.37.17_veh-38_04650_04843.db,adaptive,1558,0.9518613607188704,1.0286894330471927
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.37.17_veh-38_05578_05743.db,baseline,1312,0.8353658536585366,0.6138217917726431
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.14.37.17_veh-38_05578_05743.db,adaptive,1312,0.9435975609756098,0.8741825957825207
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.17.06.58_veh-35_02943_03220.db,baseline,2255,0.9427937915742793,0.25198174381134736
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.17.06.58_veh-35_02943_03220.db,adaptive,2255,0.985809312638581,0.3390710221503423
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.17.55.42_veh-38_00913_01152.db,baseline,1927,0.9325376232485729,0.33316343760492745
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.17.55.42_veh-38_00913_01152.db,adaptive,1927,0.9782044628956927,0.4454935259601745
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.17.55.42_veh-38_04045_04223.db,baseline,1435,0.9038327526132404,0.9339998609123945
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.17.55.42_veh-38_04045_04223.db,adaptive,1435,0.9686411149825784,1.2806546982648872
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.18.08.45_veh-16_00831_01343.db,baseline,4141,0.9287611687998069,0.45326032512843023
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.18.08.45_veh-16_00831_01343.db,adaptive,4141,0.9797150446751992,0.62511476578829
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.18.47.39_veh-35_02673_03602.db,baseline,7585,0.9373764007910349,0.42881584949690665
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.03.18.47.39_veh-35_02673_03602.db,adaptive,7585,0.9814106789716546,0.5640681733068248
ego_speed_mps,shard_id,nuplan-v1_0_test-af151087d78a/data/cache/public_set_test/2021.06.28.14.51.28_veh-26_00135_02642.db,baseline,20541,0.8894406309332554,0.9403652165074308
